baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
23 qwen2.5:32b-q4_K_M t0,13 qwen2.5:3b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9833,0.0083,-0.025,0.0417,3,2,115,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",5,no detected change
23 qwen2.5:32b-q4_K_M t0,13 qwen2.5:3b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,0.9917,0.0,-0.025,0.025,1,1,118,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",2,no detected change
23 qwen2.5:32b-q4_K_M t0,13 qwen2.5:3b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,13 qwen2.5:3b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.0667,-0.5833,-0.6833,-0.4833,3,73,44,,n/a,2.48e-15,4.21e-14,True,,,"McNemar, chi-square with continuity correction",76,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.0667,-0.5833,-0.6833,-0.4833,3,73,44,,n/a,2.48e-15,4.21e-14,True,,,"McNemar, chi-square with continuity correction",76,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.8914,-0.0698,-0.083,-0.0564,10,78,32,-0.587,large,5.41e-14,7.57e-13,True,False,0.02,"Wilcoxon signed-rank, normal approximation",88,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.8914,-0.0698,-0.083,-0.0564,10,78,32,-0.587,large,5.41e-14,7.57e-13,True,False,0.02,"Wilcoxon signed-rank, normal approximation",88,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.4965,0.046,-0.0138,0.109,60,49,11,0.0882,negligible,0.256,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",109,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.3936,0.0271,-0.022,0.0758,49,34,37,0.0446,negligible,0.297,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",83,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.3948,0.1235,0.075,0.1703,35,75,10,0.2413,small,7.54e-06,7.54e-05,True,False,0.02,"Wilcoxon signed-rank, normal approximation",110,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.0417,0.0333,-0.0083,-0.0417,0.0167,1,2,117,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",3,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0454,0.0027,-0.0112,0.0185,20,21,79,-0.0487,negligible,0.856,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",41,equivalent
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.1116,-0.0253,-0.0659,0.0156,10,17,93,-0.0641,negligible,0.245,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",27,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0459,-0.0003,-0.0149,0.016,20,21,79,-0.0492,negligible,0.636,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",41,equivalent
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,54.0216,-2.721,-11.133,4.9419,58,61,1,0.0375,negligible,0.919,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,8.4334,0.9748,-0.1176,2.2361,52,67,1,0.0496,negligible,0.178,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",119,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,word_count,words,response,descriptive,120,17.425,12.6667,-4.7583,-6.7333,-2.641,0,0,120,-0.4881,large,4.73e-09,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.075,1.1333,-0.9417,-1.05,-0.8333,0,0,120,-0.8032,large,1.32e-19,,False,,,"Wilcoxon signed-rank, normal approximation",100,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.3667,11.15,5.7833,4.7583,6.8919,0,0,120,0.731,large,8.63e-17,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,10.9028,2.3944,1.3681,3.45,0,0,120,0.3474,medium,2.52e-05,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,16.8917,-6.4667,-9.0423,-3.7,0,0,120,-0.4912,large,3.84e-09,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,5.0667,-1.9033,-2.6933,-1.0564,0,0,120,-0.4881,large,4.53e-09,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,26.2017,-77.0,-78.7647,-75.1763,119,0,0,-1.0,large,2.73e-21,2.46e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,765.6387,-56.3529,-65.1796,-47.0412,103,16,0,-0.731,large,1.81e-16,5.43e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,934.8235,-167.3109,-187.7492,-148.713,112,7,0,-0.8201,large,1.85e-20,1.11e-19,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,199.9496,-679.3193,-737.691,-623.8771,119,0,0,-0.9778,large,2.92e-21,2.46e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,215.0672,81.1261,67.9914,93.8947,19,100,0,0.6932,large,5.01e-17,2e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1529.6303,-86.7479,-115.9523,-59.6111,84,34,1,-0.1482,small,9.02e-08,9.02e-08,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,246.7143,-133.8571,-175.3084,-96.8771,104,15,0,-0.6375,large,1.21e-13,2.42e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,7622.6723,-514.7563,-595.2468,-435.7836,107,12,0,-0.2134,small,3.96e-19,1.98e-18,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,88.1655,60.8429,59.1116,62.5891,119,0,0,1.0,large,2.92e-21,2.46e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7470.1429,-1.8403,-3.8912,0.3109,0,0,119,-0.0012,negligible,0.143,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.479,-0.5546,-1.2857,0.1431,0,0,119,-0.0012,negligible,0.189,,False,,,"Wilcoxon signed-rank, normal approximation",87,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,169.1849,-110.958,-129.8296,-93.7525,0,0,119,-0.6473,large,9.05e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,326.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,18.0924,-5.8992,-8.0758,-3.6889,0,0,119,-0.4459,medium,5.12e-09,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,4822.7983,-2222.3697,-3147.3826,-1365.4748,0,0,119,-0.5102,large,1.65e-10,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,94,0.9468,0.9787,0.0319,-0.0213,0.0851,5,2,87,,n/a,0.453,1.0,False,,,"McNemar, exact binomial",7,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.9,0.1667,0.0917,0.2419,25,5,90,,n/a,0.000523,0.00627,True,,,"McNemar, chi-square with continuity correction",30,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.125,-0.575,-0.675,-0.475,4,73,43,,n/a,9.24e-15,1.39e-13,True,,,"McNemar, chi-square with continuity correction",77,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.8917,-0.0833,-0.1417,-0.025,3,13,104,,n/a,0.0213,0.234,False,,,"McNemar, exact binomial",16,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,0.9333,-0.0583,-0.1083,-0.0167,1,8,111,,n/a,0.0391,0.391,False,,,"McNemar, exact binomial",9,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
