====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:55
Run label              : 16 qwen2.5:7b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\16-qwen2_5_7b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_151945\transcripts.yaml
Run directory          : ..\results\text-only\16-qwen2_5_7b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_151945
System prompt          : ..\results\text-only\16-qwen2_5_7b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_151945\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:7b-instruct-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_151945.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
    - opener_at_most_five_words: observed 14 words: Could you please provide more details about which campus ... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=NO
  user     : why did the bureau used to ensure the safe travels of aircraft
  response : To ensure safe travels, the bureau implemented regulations and inspections.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: To ensure safe travels, the bureau implemented regulation... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00012] category=unspecified  accepted=NO
  user     : what did on to his mother own when beyond say was a child
  response : I'm sorry, but I didn't understand that. Could you please repeat or clarify your
             question?
  constraint violations:
    - opener_at_most_five_words: observed 7 words: I'm sorry, but I didn't understand that. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00030] category=unspecified  accepted=yes
  user     : what was one subject that average china never developed
  response : One subject is mathematics. However, this might be misleading as ancient China made
             significant contributions to mathematics. Could you clarify your query?
    ~ advisory no_follow_up_question: 1 question marks
----------------------------------------------------------------------------------------------------
[00032] category=unspecified  accepted=NO
  user     : in what years was the great famine
  response : I'm not sure which great famine you mean. Could you please specify?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: I'm not sure which great famine you mean. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00035] category=unspecified  accepted=NO
  user     : a property does combining tamper with brass or bronze create
  response : Combining brass or bronze can alter their properties.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Combining brass or bronze can alter their properties. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00045] category=unspecified  accepted=NO
  user     : he different countries referred to plants by different names
  response : Different countries indeed have different names for plants.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Different countries indeed have different names for plants. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00046] category=unspecified  accepted=NO
  user     : how many tornadoes does houston usually get per year
  response : Houston typically gets about three to four tornadoes per year.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Houston typically gets about three to four tornadoes per ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00047] category=unspecified  accepted=NO
  user     : what does she saying aba two thousand and nine presidential inauguration
  response : I'm sorry, could you clarify who "she" is referring to?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: I'm sorry, could you clarify who "she" is referring to? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00054] category=unspecified  accepted=NO
  user     : what concept took shape term while post tenure as prime minister
  response : It seems there might be a misheard word. Did you mean "during" instead of "term"? Please
             clarify.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It seems there might be a misheard word. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00057] category=unspecified  accepted=NO
  user     : what body has stated that physicians can also dispense drugs under specific conditions
  response : The Joint Commission has stated this. It allows physicians to dispense medications under
             certain conditions to ensure timely patient care.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: The Joint Commission has stated this. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: The Joint Commission
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00059] category=unspecified  accepted=NO
  user     : since when was the rhine part of the aerial of hall shot culture
  response : I'm sorry, could you clarify what you mean by "aerial of hall shot culture"?
  constraint violations:
    - opener_at_most_five_words: observed 14 words: I'm sorry, could you clarify what you mean by "aerial of ... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00063] category=unspecified  accepted=NO
  user     : when was yale divinity school established
  response : Yale Divinity School was established in eighteen hundred seventy-five.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Yale Divinity School was established in eighteen hundred ... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Yale Divinity School
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00072] category=unspecified  accepted=yes
  user     : did the insurgency lead to any economic changes in burma
  response : Yes, it did. The insurgency has contributed to economic instability and hindered
             development in various regions of Burma.
----------------------------------------------------------------------------------------------------
[00088] category=unspecified  accepted=NO
  user     : how many students doesn't the university of texas have
  response : The University of Texas does not have a fixed number of students; it varies each
             semester.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: The University of Texas does not have a fixed number of s... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00089] category=unspecified  accepted=NO
  user     : what company stated that del was preventing itself from innovating
  response : Microsoft stated that Del could be preventing itself from innovating.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Microsoft stated that Del could be preventing itself from... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00093] category=unspecified  accepted=NO
  user     : white de quoi city with hit
  response : I'm sorry, could you clarify which city you're referring to?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: I'm sorry, could you clarify which city you're referring to? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00100] category=unspecified  accepted=NO
  user     : what was x box live free renamed does
  response : It was renamed to Xbox Game Pass Ultimate.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It was renamed to Xbox Game Pass Ultimate. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Xbox Game Pass Ultimate
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00113] category=unspecified  accepted=NO
  user     : which king of prussia saw himself as a leader of the enlightenment
  response : Frederick II saw himself as a leader of the Enlightenment.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Frederick II saw himself as a leader of the Enlightenment. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00118] category=unspecified  accepted=NO
  user     : on what they did frederic chopin begin his journey into western europe
  response : Frederic Chopin began his journey into Western Europe in 1831. He traveled to Paris,
             where he gained fame and recognition.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Frederic Chopin began his journey into Western Europe in ... | required first sentence <= 5 words
  factual commitments to verify -> years: 1831; name_spans: Frederic Chopin, Western Europe
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00124] category=unspecified  accepted=NO
  user     : what percentage of offer is used in industrial machinery
  response : It depends on the specific application and manufacturer. Can you provide more context?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It depends on the specific application and manufacturer. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00130] category=unspecified  accepted=NO
  user     : it two thirds at the rhyme flows through the mass where does the other one third flow
             through
  response : I'm sorry, but your sentence seems to have some errors. Could you please clarify if you
             meant "It's two-thirds and the rhyme flows through the mass. Where does the other
             one-third flow through?"
  constraint violations:
    - opener_at_most_five_words: observed 10 words: I'm sorry, but your sentence seems to have some errors. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00149] category=unspecified  accepted=NO
  user     : what's the name of the process been considered in arizona the allows copper to prove
             cupboard
  response : It sounds like you might be referring to a legal process. Could you clarify if you are
             asking about a specific case or law in Arizona involving copper?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: It sounds like you might be referring to a legal process. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00170] category=unspecified  accepted=NO
  user     : what does the health care advocates respect
  response : Could you please provide more context or clarify your question?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Could you please provide more context or clarify your que... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00178] category=unspecified  accepted=NO
  user     : locks theory of natural rights influenced what french document
  response : The Declaration of the Rights of Man and Citizen.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: The Declaration of the Rights of Man and Citizen. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00181] category=unspecified  accepted=NO
  user     : what percentage of their gdp was public expenditure health after two thousand and four
  response : I need the specific year's data to provide an accurate percentage. Could you specify
             which year after 2004?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: I need the specific year's data to provide an accurate pe... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> years: 2004
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00197] category=unspecified  accepted=NO
  user     : what lead scientist to believe that prince should be classified according to something
             other than just sexual system
  response : To classify Prince, scientists considered more than just sexual characteristics due to
             his diverse talents and influences in music genres like pop, rock, R&B, and funk.
  constraint violations:
    - opener_at_most_five_words: observed 27 words: To classify Prince, scientists considered more than just ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00201] category=unspecified  accepted=NO
  user     : what makes how one can choose one oneself now and the teacher similar
  response : It's about personal preferences and experiences. How someone chooses something often
             reflects their interests and what they value. Teachers also guide based on these
             factors.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: It's about personal preferences and experiences. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00206] category=unspecified  accepted=NO
  user     : which son staffers were arrested
  response : I'm sorry but I need more context to understand which specific event you are referring
             to. Could you provide more details?
  constraint violations:
    - opener_at_most_five_words: observed 16 words: I'm sorry but I need more context to understand which spe... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00208] category=unspecified  accepted=NO
  user     : and the bermuda landmass how many islands are named long island's
  response : There are several Long Islands in the Bermuda group, but exact numbers can vary.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: There are several Long Islands in the Bermuda group, but ... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Long Islands
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00211] category=unspecified  accepted=NO
  user     : fearing traffic problems how many people refused to leave the galveston before hurricane
             ike
  response : Unfortunately, I don't have that specific number. How many people stayed during
             Hurricane Ike in Galveston is more documented than those who left early. Can you confirm
             if you're asking about evacuees or residents?
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Unfortunately, I don't have that specific number. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Hurricane Ike
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00233] category=unspecified  accepted=NO
  user     : what were their periods of during the triassic
  response : I'm sorry, could you clarify which periods you are asking about during the Triassic?
  constraint violations:
    - opener_at_most_five_words: observed 14 words: I'm sorry, could you clarify which periods you are asking... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00236] category=unspecified  accepted=NO
  user     : what do the chinese say is a total number of shocked after the quake
  response : I'm not sure what specific earthquake you're referring to. Could you provide more
             details?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: I'm not sure what specific earthquake you're referring to. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00244] category=unspecified  accepted=NO
  user     : when did madonna audition for a dance role in the show a chorus line
  response : In 1976, Madonna auditioned but was initially turned down.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: In 1976, Madonna auditioned but was initially turned down. | required first sentence <= 5 words
  factual commitments to verify -> years: 1976
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00245] category=unspecified  accepted=NO
  user     : what's the size of the south the rebel school population
  response : I'm sorry, could you clarify which school you're referring to?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: I'm sorry, could you clarify which school you're referrin... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00259] category=unspecified  accepted=NO
  user     : what causes sharp shadows around buildings
  response : Sharp shadows around buildings are caused by direct sunlight hitting surfaces at
             specific angles.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Sharp shadows around buildings are caused by direct sunli... | required first sentence <= 5 words
    - answers_in_english: observed english marker ratio 0.071 | required min_marker_ratio=0.08
  not accepted because: constraint violation: opener_at_most_five_words, answers_in_english
----------------------------------------------------------------------------------------------------
[00261] category=unspecified  accepted=NO
  user     : in what building the the supreme court of the united states first set
  response : In what building was the Supreme Court of the United States first set?
  constraint violations:
    - opener_at_most_five_words: observed 13 words: In what building was the Supreme Court of the United Stat... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Supreme Court, United States
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00266] category=unspecified  accepted=NO
  user     : what percentage of it's workforce did doubt her money in from two thousand and seven to
             two thousand and nine
  response : I'm sorry, but your question is unclear. Could you please specify which company or
             organization you are referring to?
  constraint violations:
    - opener_at_most_five_words: observed 7 words: I'm sorry, but your question is unclear. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00267] category=unspecified  accepted=NO
  user     : when was as styles president of yale
  response : I'm sorry, could you clarify which As Styles you're referring to?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: I'm sorry, could you clarify which As Styles you're refer... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00271] category=unspecified  accepted=NO
  user     : who motivated be on say to explore other areas of music
  response : It sounds like you're asking about who inspired someone to explore different types of
             music. Can you provide more details?
  constraint violations:
    - opener_at_most_five_words: observed 15 words: It sounds like you're asking about who inspired someone t... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00290] category=unspecified  accepted=yes
  user     : how how's copper left in humans
  response : Copper levels vary. How much is present depends on diet and health.
----------------------------------------------------------------------------------------------------
[00298] category=unspecified  accepted=NO
  user     : why did monasteries have gardens
  response : Monasteries had gardens for food and prayer.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Monasteries had gardens for food and prayer. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00305] category=unspecified  accepted=NO
  user     : who established the amount of prime numbers in existence
  response : No one has established an exact amount of prime numbers.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: No one has established an exact amount of prime numbers. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00311] category=unspecified  accepted=NO
  user     : what league greenwood song to be as a cover after some good lot and was killed
  response : It sounds like you're asking about a Greenwood song to cover after "A Good Lore and Was
             Killed." Could you please clarify which specific song you're referring to?
  constraint violations:
    - opener_at_most_five_words: observed 18 words: It sounds like you're asking about a Greenwood song to co... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Good Lore, Was Killed
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00325] category=unspecified  accepted=NO
  user     : what was suspended for the duration of the morning period
  response : Could you please specify what you are referring to?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Could you please specify what you are referring to? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00326] category=unspecified  accepted=NO
  user     : how much they're beyond say raise for obama added forty forty club
  response : Could you clarify which specific funds or amounts you're asking about?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Could you clarify which specific funds or amounts you're ... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00327] category=unspecified  accepted=NO
  user     : who was born in the ninth century
  response : Many figures were born in the ninth century, but can you specify a field or person?
  constraint violations:
    - opener_at_most_five_words: observed 16 words: Many figures were born in the ninth century, but can you ... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00335] category=unspecified  accepted=NO
  user     : what what makes the rankine cycles temperatures
  response : Rankine cycles use high and low temperatures. The high temperature comes from the heat
             source, and the low temperature is from the condenser cooling.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Rankine cycles use high and low temperatures. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00352] category=unspecified  accepted=NO
  user     : when did landau propose his for conjecture old problems
  response : I'm not sure which problem you mean. Could you please specify the Landau problem?
  constraint violations:
    - opener_at_most_five_words: observed 7 words: I'm not sure which problem you mean. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00357] category=unspecified  accepted=NO
  user     : why was a somerset county can now built
  response : Somerset County is no longer being built. Could you clarify your question?
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Somerset County is no longer being built. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Somerset County
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00366] category=unspecified  accepted=NO
  user     : allow whether gil in a sense phase what is a other phase of the death penalty trial or
             no glad v georgia
  response : Could you clarify which part you're asking about?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Could you clarify which part you're asking about? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00369] category=unspecified  accepted=NO
  user     : what kind of laws are not given statute to a citation by the or far
  response : It seems there might be a misheard word. Could you clarify if you meant "what kind of
             laws are not given statutory force"?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It seems there might be a misheard word. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00382] category=unspecified  accepted=NO
  user     : what will have the characters pronunciation and ping mean
  response : Pinyin will show the characters' pronunciation and ping refers to its tone.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: Pinyin will show the characters' pronunciation and ping r... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00389] category=unspecified  accepted=NO
  user     : who's that the work agenda and our kids time in the chamber
  response : Could you please clarify your question? Are you asking about a specific work agenda or
             about time allocated for children in a legislative chamber?
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Could you please clarify your question? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 2 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00394] category=unspecified  accepted=NO
  user     : columbia university of new york was founded in one ear
  response : Columbia University was founded in 1754.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Columbia University was founded in 1754. | required first sentence <= 5 words
  factual commitments to verify -> years: 1754; name_spans: Columbia University
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00406] category=unspecified  accepted=NO
  user     : what approach takes the sense of self and as a changing the
  response : It seems you might be asking about approaches related to self-concept change. Could you
             clarify if you're interested in psychology, personal development, or another field?
  constraint violations:
    - opener_at_most_five_words: observed 13 words: It seems you might be asking about approaches related to ... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00417] category=unspecified  accepted=NO
  user     : what did frederic chopin compose during the year of eighteen seventeen
  response : Frederic Chopin composed his Piano Sonata No. 2 in B-flat Minor, Op. 35, among other
             works, in 1837.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Frederic Chopin composed his Piano Sonata No. 2 in B-flat... | required first sentence <= 5 words
  factual commitments to verify -> years: 1837; quantities: 2, 35; name_spans: Frederic Chopin, Piano Sonata No
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00422] category=unspecified  accepted=NO
  user     : the idea of what quality it was a social indicator that provided a new source of
             legitimacy for the dominant class
  response : Quality as a social indicator gave the dominant class new legitimacy.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Quality as a social indicator gave the dominant class new... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00425] category=unspecified  accepted=NO
  user     : how long did it take for these capabilities to be restored
  response : Could you specify which capabilities you are referring to?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Could you specify which capabilities you are referring to? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00432] category=unspecified  accepted=NO
  user     : who is executed by firing squad on january seventeenth nineteen seventy seven
  response : It's difficult to determine who was executed without more context. Could you provide the
             name of the country?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: It's difficult to determine who was executed without more... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00433] category=unspecified  accepted=NO
  user     : what is a term for an indian private school
  response : An Indian private school is often called a privately managed school.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: An Indian private school is often called a privately mana... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00441] category=unspecified  accepted=NO
  user     : the largest populations at the county
  response : Could you specify which county you're referring to?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Could you specify which county you're referring to? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00443] category=unspecified  accepted=NO
  user     : what idea didn't know a porter straight down
  response : It sounds like you might have meant to ask about an idea related to a porter's stool,
             but it’s unclear. Could you clarify what specific idea or concept you're referring to?
  constraint violations:
    - opener_at_most_five_words: observed 20 words: It sounds like you might have meant to ask about an idea ... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00444] category=unspecified  accepted=yes
  user     : what do many towns encourage
  response : Many towns encourage community events.
----------------------------------------------------------------------------------------------------
[00452] category=unspecified  accepted=NO
  user     : which two perspectives did rogers and night shabbat neck used to compare mozart's gear
             covered latte
  response : I'm sorry, but there seems to be a mistake in your question. Did you mean "gear" as in
             Mozart's compositional techniques or something else? Could you please clarify?
  constraint violations:
    - opener_at_most_five_words: observed 12 words: I'm sorry, but there seems to be a mistake in your question. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 2 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00455] category=unspecified  accepted=NO
