====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:53
Run label              : 14 qwen2.5:3b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\14-qwen2_5_3b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_144739\transcripts.yaml
Run directory          : ..\results\text-only\14-qwen2_5_3b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_144739
System prompt          : ..\results\text-only\14-qwen2_5_3b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_144739\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:3b-instruct-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_144739.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
    - opener_at_most_five_words: observed 12 words: That sounds like you're asking about a TV station at your... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=NO
  user     : why did the bureau used to ensure the safe travels of aircraft
  response : The Bureau of Airworthiness ensured the safety of aircraft by certifying they met
             rigorous safety standards before they could be flown.
  constraint violations:
    - opener_at_most_five_words: observed 21 words: The Bureau of Airworthiness ensured the safety of aircraf... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00012] category=unspecified  accepted=NO
  user     : what did on to his mother own when beyond say was a child
  response : I'm sorry, I couldn't understand that request clearly. Please provide more details.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: I'm sorry, I couldn't understand that request clearly. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00030] category=unspecified  accepted=NO
  user     : what was one subject that average china never developed
  response : China has made significant advancements in many fields over time. Could you please
             specify which field you are referring to?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: China has made significant advancements in many fields ov... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00032] category=unspecified  accepted=NO
  user     : in what years was the great famine
  response : The Great Famine occurred in the 1930s, particularly during the early part of that
             decade.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: The Great Famine occurred in the 1930s, particularly duri... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: The Great Famine
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00035] category=unspecified  accepted=NO
  user     : a property does combining tamper with brass or bronze create
  response : A combination of tamper and brass or bronze typically creates a durable material used in
             locks and other security applications.
  constraint violations:
    - opener_at_most_five_words: observed 20 words: A combination of tamper and brass or bronze typically cre... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00045] category=unspecified  accepted=yes
  user     : he different countries referred to plants by different names
  response : Yes, that's correct. Different cultures have their own unique terms for many plant
             species.
----------------------------------------------------------------------------------------------------
[00046] category=unspecified  accepted=NO
  user     : how many tornadoes does houston usually get per year
  response : Houston typically experiences about 5 to 10 tornadoes annually.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Houston typically experiences about 5 to 10 tornadoes ann... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 10, 5
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00047] category=unspecified  accepted=NO
  user     : what does she saying aba two thousand and nine presidential inauguration
  response : She is referring to the 2009 presidential inauguration.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: She is referring to the 2009 presidential inauguration. | required first sentence <= 5 words
  factual commitments to verify -> years: 2009
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00054] category=unspecified  accepted=NO
  user     : what concept took shape term while post tenure as prime minister
  response : The concept that took shape during their term as Prime Minister was governance
             strategies.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: The concept that took shape during their term as Prime Mi... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Prime Minister
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00057] category=unspecified  accepted=NO
  user     : what body has stated that physicians can also dispense drugs under specific conditions
  response : That statement is often associated with Medicare Part D plans.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: That statement is often associated with Medicare Part D p... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Medicare Part
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00059] category=unspecified  accepted=NO
  user     : since when was the rhine part of the aerial of hall shot culture
  response : The Rhine became part of the Rhineland-Palatinate cultural region since 1945.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: The Rhine became part of the Rhineland-Palatinate cultura... | required first sentence <= 5 words
  factual commitments to verify -> years: 1945
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00063] category=unspecified  accepted=NO
  user     : when was yale divinity school established
  response : Yale Divinity School was established in 1745.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Yale Divinity School was established in 1745. | required first sentence <= 5 words
  factual commitments to verify -> years: 1745; name_spans: Yale Divinity School
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00072] category=unspecified  accepted=NO
  user     : did the insurgency lead to any economic changes in burma
  response : Yes, it led to economic instability and sanctions.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Yes, it led to economic instability and sanctions. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00088] category=unspecified  accepted=NO
  user     : how many students doesn't the university of texas have
  response : The University of Texas has over 50,000 students.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: The University of Texas has over 50,000 students. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 50,000
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00089] category=unspecified  accepted=yes
  user     : what company stated that del was preventing itself from innovating
  response : That statement seems misremembered. Dell did not prevent innovation; they had issues
             with strategy and leadership at times.
----------------------------------------------------------------------------------------------------
[00093] category=unspecified  accepted=NO
  user     : white de quoi city with hit
  response : I'm not sure what you're asking about white de quoi city with hit. Could you please
             provide more information?
  constraint violations:
    - opener_at_most_five_words: observed 13 words: I'm not sure what you're asking about white de quoi city ... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00100] category=unspecified  accepted=NO
  user     : what was x box live free renamed does
  response : Xbox Live Free was renamed Xbox Live Gold.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Xbox Live Free was renamed Xbox Live Gold. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Xbox Live Free, Xbox Live Gold
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00113] category=unspecified  accepted=NO
  user     : which king of prussia saw himself as a leader of the enlightenment
  response : Frederick II, also known as Frederick the Great, saw himself as a leader of the
             Enlightenment.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: Frederick II, also known as Frederick the Great, saw hims... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00118] category=unspecified  accepted=NO
  user     : on what they did frederic chopin begin his journey into western europe
  response : Frederic Chopin began his journey to Western Europe in 1831 when he moved to Paris.
  constraint violations:
    - opener_at_most_five_words: observed 15 words: Frederic Chopin began his journey to Western Europe in 18... | required first sentence <= 5 words
  factual commitments to verify -> years: 1831; name_spans: Frederic Chopin, Western Europe
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00124] category=unspecified  accepted=NO
  user     : what percentage of offer is used in industrial machinery
  response : It's difficult to determine without specific information about the offer. Could you
             provide more details?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: It's difficult to determine without specific information ... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00130] category=unspecified  accepted=NO
  user     : it two thirds at the rhyme flows through the mass where does the other one third flow
             through
  response : It seems like there might be a mix-up with your question. Could you please clarify which
             part you're unsure about?
  constraint violations:
    - opener_at_most_five_words: observed 12 words: It seems like there might be a mix-up with your question. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00149] category=unspecified  accepted=NO
  user     : what's the name of the process been considered in arizona the allows copper to prove
             cupboard
  response : I'm sorry, but there seems to be some confusion in your question. The process related to
             proving copper does not involve cupboards or processes named after Arizona. Could you
             possibly clarify what specific information you are looking for?
  constraint violations:
    - opener_at_most_five_words: observed 12 words: I'm sorry, but there seems to be some confusion in your q... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00170] category=unspecified  accepted=NO
  user     : what does the health care advocates respect
  response : Healthcare advocates respect access to healthcare services.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Healthcare advocates respect access to healthcare services. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00178] category=unspecified  accepted=NO
  user     : locks theory of natural rights influenced what french document
  response : The locks theory influenced the Declaration of the Rights of Man and of the Citizen.
  constraint violations:
    - opener_at_most_five_words: observed 15 words: The locks theory influenced the Declaration of the Rights... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00181] category=unspecified  accepted=NO
  user     : what percentage of their gdp was public expenditure health after two thousand and four
  response : To answer your question accurately, I would need more specific data on that year's GDP
             and public health spending figures.
  constraint violations:
    - opener_at_most_five_words: observed 20 words: To answer your question accurately, I would need more spe... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00197] category=unspecified  accepted=NO
  user     : what lead scientist to believe that prince should be classified according to something
             other than just sexual system
  response : I'm sorry, but there seems to be some confusion in your question. Could you please
             provide more context or clarify what specific prince you are referring to?
  constraint violations:
    - opener_at_most_five_words: observed 12 words: I'm sorry, but there seems to be some confusion in your q... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00201] category=unspecified  accepted=NO
  user     : what makes how one can choose one oneself now and the teacher similar
  response : It seems you might be mixing up concepts. Choices are often self-made, while teachers
             help guide us in making those choices.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It seems you might be mixing up concepts. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00206] category=unspecified  accepted=NO
  user     : which son staffers were arrested
  response : The arrest of specific Son staffers is not publicly documented and varies by media
             reports, making it difficult to provide an exact number or list without confirmation.
  constraint violations:
    - opener_at_most_five_words: observed 27 words: The arrest of specific Son staffers is not publicly docum... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00208] category=unspecified  accepted=NO
  user     : and the bermuda landmass how many islands are named long island's
  response : There is one island called Long Island in the Bermuda Triangle.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: There is one island called Long Island in the Bermuda Tri... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Bermuda Triangle, Long Island
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00211] category=unspecified  accepted=NO
  user     : fearing traffic problems how many people refused to leave the galveston before hurricane
             ike
  response : 100,000 people were estimated to have refused to leave Galveston before Hurricane Ike.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: 100,000 people were estimated to have refused to leave Ga... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 100,000; name_spans: Hurricane Ike
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00233] category=unspecified  accepted=NO
  user     : what were their periods of during the triassic
  response : Their periods of the Triassic lasted from about 251 to 200 million years ago.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Their periods of the Triassic lasted from about 251 to 20... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 200, 251
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00236] category=unspecified  accepted=NO
  user     : what do the chinese say is a total number of shocked after the quake
  response : I'm sorry, but I couldn't understand the question clearly. Please provide more details
             about what you are asking.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: I'm sorry, but I couldn't understand the question clearly. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00244] category=unspecified  accepted=NO
  user     : when did madonna audition for a dance role in the show a chorus line
  response : Madonna auditioned for the show A Chorus Line in 1974.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Madonna auditioned for the show A Chorus Line in 1974. | required first sentence <= 5 words
  factual commitments to verify -> years: 1974; name_spans: Chorus Line
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00245] category=unspecified  accepted=NO
  user     : what's the size of the south the rebel school population
  response : I'm sorry, I couldn't understand the question clearly. Could you please specify which
             part of South Africa you're asking about?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: I'm sorry, I couldn't understand the question clearly. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: South Africa
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00259] category=unspecified  accepted=NO
  user     : what causes sharp shadows around buildings
  response : Sharp shadows around buildings are typically caused by sunlight and the position of the
             sun relative to the building.
  constraint violations:
    - opener_at_most_five_words: observed 19 words: Sharp shadows around buildings are typically caused by su... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00261] category=unspecified  accepted=NO
  user     : in what building the the supreme court of the united states first set
  response : The Supreme Court of the United States first set up in the United States Capitol
             Building.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: The Supreme Court of the United States first set up in th... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: The Supreme Court, United States, United States Capitol Building
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00266] category=unspecified  accepted=NO
  user     : what percentage of it's workforce did doubt her money in from two thousand and seven to
             two thousand and nine
  response : I'm sorry, but I couldn't understand the question clearly. Please provide more details
             about what you are asking.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: I'm sorry, but I couldn't understand the question clearly. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00267] category=unspecified  accepted=NO
  user     : when was as styles president of yale
  response : As I don't have that specific information readily available, let me check. Alfred
             Whitney Griswold was the president from 1961 to 1980.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: As I don't have that specific information readily availab... | required first sentence <= 5 words
  factual commitments to verify -> years: 1961, 1980; name_spans: Alfred Whitney Griswold
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00271] category=unspecified  accepted=NO
  user     : who motivated be on say to explore other areas of music
  response : Billie Beatin' is credited with motivating Beyoncé to explore other areas of music.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Billie Beatin' is credited with motivating Beyoncé to exp... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Billie Beatin
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00290] category=unspecified  accepted=NO
  user     : how how's copper left in humans
  response : That seems like a misheard phrase. How about you ask about copper levels in the human
             body?
  constraint violations:
    - opener_at_most_five_words: observed 6 words: That seems like a misheard phrase. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00298] category=unspecified  accepted=NO
  user     : why did monasteries have gardens
  response : Monasteries often had gardens to provide fresh produce and herbs. They also used them
             for spiritual purposes, such as praying and meditating in nature.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Monasteries often had gardens to provide fresh produce an... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00305] category=unspecified  accepted=NO
  user     : who established the amount of prime numbers in existence
  response : There is no finite number of prime numbers; they continue indefinitely.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: There is no finite number of prime numbers; they continue... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00311] category=unspecified  accepted=NO
  user     : what league greenwood song to be as a cover after some good lot and was killed
  response : That sounds like it might be from a song by Green Day. The line "to be" is from their
             song "Basketball." It doesn't match the other lines you provided, which could be from
             "Good Charlotte's" "Good Luck Charlie," so there seems to be a mix-up in the lyrics or
             song titles.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: That sounds like it might be from a song by Green Day. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Good Charlotte, Good Luck Charlie, Green Day
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00325] category=unspecified  accepted=NO
  user     : what was suspended for the duration of the morning period
  response : I'm sorry, I couldn't understand what you meant. Could you please provide more details?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: I'm sorry, I couldn't understand what you meant. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00326] category=unspecified  accepted=NO
  user     : how much they're beyond say raise for obama added forty forty club
  response : That statement seems to be mixing up multiple concepts. Could you please clarify what
             information you need regarding Obama's budget proposal?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: That statement seems to be mixing up multiple concepts. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00327] category=unspecified  accepted=NO
  user     : who was born in the ninth century
  response : People like Charlemagne were born in the ninth century.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: People like Charlemagne were born in the ninth century. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00335] category=unspecified  accepted=NO
  user     : what what makes the rankine cycles temperatures
  response : In Rankine cycle, the temperature rise is primarily due to the boiler heating water to
             high pressure steam.
  constraint violations:
    - opener_at_most_five_words: observed 18 words: In Rankine cycle, the temperature rise is primarily due t... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: In Rankine
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00352] category=unspecified  accepted=NO
  user     : when did landau propose his for conjecture old problems
  response : Landau proposed the Landau's four exponent conjecture in 1912. It was an older problem
             in number theory that he considered significant.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Landau proposed the Landau's four exponent conjecture in ... | required first sentence <= 5 words
  factual commitments to verify -> years: 1912
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00357] category=unspecified  accepted=NO
  user     : why was a somerset county can now built
  response : It seems there might be a mix-up. Somerset County Council is an organization, not
             typically referred to as "built." They manage local services and infrastructure.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It seems there might be a mix-up. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Somerset County Council
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00366] category=unspecified  accepted=NO
  user     : allow whether gil in a sense phase what is a other phase of the death penalty trial or
             no glad v georgia
  response : It seems like there might be some confusion in your request. The term "gil" isn't clear
             here and it's not related to the phases of a death penalty trial. Could you please
             clarify or reformulate your question?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: It seems like there might be some confusion in your request. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00369] category=unspecified  accepted=NO
  user     : what kind of laws are not given statute to a citation by the or far
  response : That sounds like you're asking about informal or customary laws. These are rules that
             aren't written down but are still followed because they have been accepted as part of
             social behavior.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: That sounds like you're asking about informal or customar... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00382] category=unspecified  accepted=NO
  user     : what will have the characters pronunciation and ping mean
  response : What do you mean by "characters pronunciation and ping"? Could you please clarify?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: What do you mean by "characters pronunciation and ping"? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 2 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00389] category=unspecified  accepted=NO
  user     : who's that the work agenda and our kids time in the chamber
  response : I'm sorry, I couldn't understand your request clearly. Could you please repeat it?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: I'm sorry, I couldn't understand your request clearly. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00394] category=unspecified  accepted=NO
  user     : columbia university of new york was founded in one ear
  response : I'm sorry, I couldn't understand that request clearly. Could you please repeat it?
  constraint violations:
    - opener_at_most_five_words: observed 8 words: I'm sorry, I couldn't understand that request clearly. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00406] category=unspecified  accepted=NO
  user     : what approach takes the sense of self and as a changing the
  response : That sounds like a question about existentialism or psychology, where someone might
             discuss how individuals perceive their identity evolving over time.
  constraint violations:
    - opener_at_most_five_words: observed 21 words: That sounds like a question about existentialism or psych... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00417] category=unspecified  accepted=NO
  user     : what did frederic chopin compose during the year of eighteen seventeen
  response : Frederic Chopin composed several pieces that year, including nocturnes and waltzes.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Frederic Chopin composed several pieces that year, includ... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Frederic Chopin
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00422] category=unspecified  accepted=NO
  user     : the idea of what quality it was a social indicator that provided a new source of
             legitimacy for the dominant class
  response : The idea provided a measure of social status and authority, legitimizing the dominance
             of certain classes.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: The idea provided a measure of social status and authorit... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00425] category=unspecified  accepted=NO
  user     : how long did it take for these capabilities to be restored
  response : It took approximately two weeks for the capabilities to be fully restored.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: It took approximately two weeks for the capabilities to b... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00432] category=unspecified  accepted=NO
  user     : who is executed by firing squad on january seventeenth nineteen seventy seven
  response : That date does not correspond to an execution by firing squad.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: That date does not correspond to an execution by firing s... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00433] category=unspecified  accepted=NO
  user     : what is a term for an indian private school
  response : A term for an Indian private school is often called a "private school."
  constraint violations:
    - opener_at_most_five_words: observed 13 words: A term for an Indian private school is often called a "pr... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00441] category=unspecified  accepted=NO
  user     : the largest populations at the county
  response : It seems like there might be some missing information. Could you please specify which
             counties you are referring to?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: It seems like there might be some missing information. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00443] category=unspecified  accepted=NO
  user     : what idea didn't know a porter straight down
  response : It seems like there might be some misheard words. Could you please repeat what you
             meant?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: It seems like there might be some misheard words. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00444] category=unspecified  accepted=NO
  user     : what do many towns encourage
  response : Many towns encourage community involvement and volunteer work.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Many towns encourage community involvement and volunteer ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00452] category=unspecified  accepted=NO
  user     : which two perspectives did rogers and night shabbat neck used to compare mozart's gear
             covered latte
  response : Rogers and Night Shabbat Neck compared Mozart’s compositions from psychological and
             religious perspectives, respectively.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Rogers and Night Shabbat Neck compared Mozart's compositi... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Night Shabbat Neck
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00455] category=unspecified  accepted=NO
  user     : why to architects and the u s slash canada earned nearly
  response : The US and Canada together earned nearly half of all architecture awards.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: The US and Canada together earned nearly half of all arch... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00457] category=unspecified  accepted=NO
  user     : what has become hob our schieffer
  response : Sorry, I couldn't recognize that request. Could you please repeat it?
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Sorry, I couldn't recognize that request. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00460] category=unspecified  accepted=NO
  user     : what can be explored and nine to twelve feet of water
  response : That sounds like exploring underwater caves or wrecks.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: That sounds like exploring underwater caves or wrecks. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00474] category=unspecified  accepted=NO
  user     : what are beyond says backup singers cold
