====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:40
Run label              : 01 llama3.2:1b-q4_K_M t0
Transcripts            : ..\results\text-only\01-llama3_2_1b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_104605\transcripts.yaml
Run directory          : ..\results\text-only\01-llama3_2_1b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_104605
System prompt          : ..\results\text-only\01-llama3_2_1b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_104605\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.2:1b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_104605.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
[00005] category=unspecified  accepted=NO
  user     : why did the bureau used to ensure the safe travels of aircraft
  response : The Bureau of Transportation ensured safe flights by regulating air traffic control
             systems and enforcing safety standards.
  constraint violations:
    - opener_at_most_five_words: observed 17 words: The Bureau of Transportation ensured safe flights by regu... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00012] category=unspecified  accepted=yes
  user     : what did on to his mother own when beyond say was a child
  response : He went to school.
----------------------------------------------------------------------------------------------------
[00030] category=unspecified  accepted=NO
  user     : what was one subject that average china never developed
  response : China's history is vast and complex.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: China's history is vast and complex. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00032] category=unspecified  accepted=yes
  user     : in what years was the great famine
  response : 1918-1921.
  factual commitments to verify -> years: 1918, 1921
----------------------------------------------------------------------------------------------------
[00035] category=unspecified  accepted=NO
  user     : a property does combining tamper with brass or bronze create
  response : Brass is an alloy of copper and zinc, while bronze is an alloy of copper and tin.
  constraint violations:
    - opener_at_most_five_words: observed 17 words: Brass is an alloy of copper and zinc, while bronze is an ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00045] category=unspecified  accepted=NO
  user     : he different countries referred to plants by different names
  response : Different countries refer to plants with various names.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Different countries refer to plants with various names. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00046] category=unspecified  accepted=NO
  user     : how many tornadoes does houston usually get per year
  response : Houston averages 20-30 tornadoes annually.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Houston averages 20-30 tornadoes annually. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 20, 30
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00047] category=unspecified  accepted=NO
  user     : what does she saying aba two thousand and nine presidential inauguration
  response : She is referring to President Barack Obama's second term inauguration.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: She is referring to President Barack Obama's second term ... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: President Barack Obama
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00054] category=unspecified  accepted=NO
  user     : what concept took shape term while post tenure as prime minister
  response : What concept took shape during your time as Prime Minister.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: What concept took shape during your time as Prime Minister. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Prime Minister
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00057] category=unspecified  accepted=NO
  user     : what body has stated that physicians can also dispense drugs under specific conditions
  response : Physicians have stated that they can prescribe and dispense certain medications, but not
             others.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Physicians have stated that they can prescribe and dispen... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00059] category=unspecified  accepted=NO
  user     : since when was the rhine part of the aerial of hall shot culture
  response : The Rhine River is a major river in Europe, it flows through several countries including
             Germany and Switzerland before emptying into the North Sea.
  constraint violations:
    - opener_at_most_five_words: observed 24 words: The Rhine River is a major river in Europe, it flows thro... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: North Sea, The Rhine River
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00063] category=unspecified  accepted=NO
  user     : when was yale divinity school established
  response : Yale Divinity School was founded 1814.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Yale Divinity School was founded 1814. | required first sentence <= 5 words
  factual commitments to verify -> years: 1814; name_spans: Yale Divinity School
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00072] category=unspecified  accepted=NO
  user     : did the insurgency lead to any economic changes in burma
  response : Did the Myanmar military's actions contribute to economic instability?
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Did the Myanmar military's actions contribute to economic... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00088] category=unspecified  accepted=NO
  user     : how many students doesn't the university of texas have
  response : "University of Texas has approximately 51,000 students."
  constraint violations:
    - opener_at_most_five_words: observed 7 words: "University of Texas has approximately 51,000 students." | required first sentence <= 5 words
  factual commitments to verify -> quantities: 51,000
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00089] category=unspecified  accepted=yes
  user     : what company stated that del was preventing itself from innovating
  response : "Apple."
----------------------------------------------------------------------------------------------------
[00093] category=unspecified  accepted=yes
  user     : white de quoi city with hit
  response : "City has white buildings."
----------------------------------------------------------------------------------------------------
[00100] category=unspecified  accepted=NO
  user     : what was x box live free renamed does
  response : Xbox Live is a subscription-based online gaming service.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Xbox Live is a subscription-based online gaming service. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Xbox Live
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00113] category=unspecified  accepted=NO
  user     : which king of prussia saw himself as a leader of the enlightenment
  response : King Frederick William III was the ruler of Prussia during the Enlightenment period.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: King Frederick William III was the ruler of Prussia durin... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: King Frederick William
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00118] category=unspecified  accepted=NO
  user     : on what they did frederic chopin begin his journey into western europe
  response : He began his journey to Western Europe from Paris.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: He began his journey to Western Europe from Paris. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Western Europe
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00124] category=unspecified  accepted=NO
  user     : what percentage of offer is used in industrial machinery
  response : Eighty percent of industrial machinery is made from steel.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Eighty percent of industrial machinery is made from steel. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00130] category=unspecified  accepted=NO
  user     : it two thirds at the rhyme flows through the mass where does the other one third flow
             through
  response : "Where does the remaining one-third flow?"
  constraint violations:
    - opener_at_most_five_words: observed 7 words: "Where does the remaining one-third flow?" | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00149] category=unspecified  accepted=NO
  user     : what's the name of the process been considered in arizona the allows copper to prove
             cupboard
  response : Copper smelting process is called smelting.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Copper smelting process is called smelting. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00170] category=unspecified  accepted=NO
  user     : what does the health care advocates respect
  response : They respect patients' autonomy and privacy.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: They respect patients' autonomy and privacy. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00178] category=unspecified  accepted=yes
  user     : locks theory of natural rights influenced what french document
  response : "French Declaration of Rights."
  factual commitments to verify -> name_spans: French Declaration
----------------------------------------------------------------------------------------------------
[00181] category=unspecified  accepted=yes
  user     : what percentage of their gdp was public expenditure health after two thousand and four
  response : 0.8 percent.
  factual commitments to verify -> quantities: 0.8 percent
----------------------------------------------------------------------------------------------------
[00197] category=unspecified  accepted=NO
  user     : what lead scientist to believe that prince should be classified according to something
             other than just sexual system
  response : Dr. John Lee, a leading expert on genetics and evolutionary biology, was quoted in the
             press release as saying that Prince's genetic makeup is of particular interest due to
             his unique physical characteristics.
  constraint violations:
    - opener_at_most_five_words: observed 33 words: Dr. John Lee, a leading expert on genetics and evolutiona... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: John Lee
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00201] category=unspecified  accepted=NO
  user     : what makes how one can choose one oneself now and the teacher similar
  response : You want to know what makes you choose yourself now and your teacher similar.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: You want to know what makes you choose yourself now and y... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00206] category=unspecified  accepted=yes
  user     : which son staffers were arrested
  response : Staffers arrested.
----------------------------------------------------------------------------------------------------
[00208] category=unspecified  accepted=NO
  user     : and the bermuda landmass how many islands are named long island's
  response : Two
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'o' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'o' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00211] category=unspecified  accepted=NO
  user     : fearing traffic problems how many people refused to leave the galveston before hurricane
             ike
  response : 1,000+ people were stranded on Galveston Island due to Hurricane Ike.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: 1,000+ people were stranded on Galveston Island due to Hu... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 1,000; name_spans: Galveston Island, Hurricane Ike
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00233] category=unspecified  accepted=NO
  user     : what were their periods of during the triassic
  response : They lived from about 252 to 201 million years ago.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: They lived from about 252 to 201 million years ago. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 201, 252
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00236] category=unspecified  accepted=NO
  user     : what do the chinese say is a total number of shocked after the quake
  response : One hundred thousand people were injured.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: One hundred thousand people were injured. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00244] category=unspecified  accepted=NO
  user     : when did madonna audition for a dance role in the show a chorus line
  response : 1985
  constraint violations:
    - opener_ends_with_full_stop: observed ends with '5' | required first sentence ends with '.'
    - response_is_complete: observed ends with '5' | required terminators=.!?
  factual commitments to verify -> years: 1985
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00245] category=unspecified  accepted=yes
  user     : what's the size of the south the rebel school population
  response : Two hundred fifty students.
----------------------------------------------------------------------------------------------------
[00259] category=unspecified  accepted=NO
  user     : what causes sharp shadows around buildings
  response : Shadows appear due to light reflection off surfaces.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Shadows appear due to light reflection off surfaces. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00261] category=unspecified  accepted=yes
  user     : in what building the the supreme court of the united states first set
  response : United States Capitol Building.
  factual commitments to verify -> name_spans: United States Capitol Building
----------------------------------------------------------------------------------------------------
[00266] category=unspecified  accepted=yes
  user     : what percentage of it's workforce did doubt her money in from two thousand and seven to
             two thousand and nine
  response : Sixty percent.
----------------------------------------------------------------------------------------------------
[00267] category=unspecified  accepted=NO
  user     : when was as styles president of yale
  response : John D. Rockefeller Jr. served as president of Yale University from 1935 to 1943.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: John D. Rockefeller Jr. served as president of Yale Unive... | required first sentence <= 5 words
  factual commitments to verify -> years: 1935, 1943; name_spans: Rockefeller Jr, Yale University
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00271] category=unspecified  accepted=NO
  user     : who motivated be on say to explore other areas of music
  response : You want to know who motivated you to explore other areas of music.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: You want to know who motivated you to explore other areas... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00290] category=unspecified  accepted=NO
  user     : how how's copper left in humans
  response : Copper is no longer used in human bodies naturally.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Copper is no longer used in human bodies naturally. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00298] category=unspecified  accepted=NO
  user     : why did monasteries have gardens
  response : Monasteries had gardens because they were places of contemplation and spiritual growth.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: Monasteries had gardens because they were places of conte... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00305] category=unspecified  accepted=NO
  user     : who established the amount of prime numbers in existence
  response : The Prime Number Theoretical Research Group at Princeton University is credited with
             establishing the largest known set of Mersenne primes.
  constraint violations:
    - opener_at_most_five_words: observed 20 words: The Prime Number Theoretical Research Group at Princeton ... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Princeton University, The Prime Number Theoretical Research Group
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00311] category=unspecified  accepted=NO
  user     : what league greenwood song to be as a cover after some good lot and was killed
  response : "Greenwood's 'Some Good' is a popular choice."
  constraint violations:
    - opener_at_most_five_words: observed 7 words: "Greenwood's 'Some Good' is a popular choice." | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Some Good
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00325] category=unspecified  accepted=NO
  user     : what was suspended for the duration of the morning period
  response : The suspension was for the duration of the morning period.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: The suspension was for the duration of the morning period. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00326] category=unspecified  accepted=NO
  user     : how much they're beyond say raise for obama added forty forty club
  response : $2,500 per month is the maximum amount that can be raised by the 40 Forty Club.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: $2,500 per month is the maximum amount that can be raised... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 2,500, 40; name_spans: Forty Club
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00327] category=unspecified  accepted=NO
  user     : who was born in the ninth century
  response : John the Baptist was born around 280 AD.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: John the Baptist was born around 280 AD. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 280
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00335] category=unspecified  accepted=NO
  user     : what what makes the rankine cycles temperatures
  response : Rankine cycle temperatures are determined by the temperature difference between the hot
             and cold reservoirs, usually expressed as Rankine (°R).
  constraint violations:
    - opener_at_most_five_words: observed 20 words: Rankine cycle temperatures are determined by the temperat... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00352] category=unspecified  accepted=NO
  user     : when did landau propose his for conjecture old problems
  response : He proposed his conjectures on 1936.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: He proposed his conjectures on 1936. | required first sentence <= 5 words
  factual commitments to verify -> years: 1936
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00357] category=unspecified  accepted=NO
  user     : why was a somerset county can now built
  response : "County is a type of land division."
  constraint violations:
    - opener_at_most_five_words: observed 7 words: "County is a type of land division." | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00366] category=unspecified  accepted=NO
  user     : allow whether gil in a sense phase what is a other phase of the death penalty trial or
             no glad v georgia
  response : Yes, the death penalty trial involves several phases including guilt, sentencing, and
             appeal.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Yes, the death penalty trial involves several phases incl... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00369] category=unspecified  accepted=NO
  user     : what kind of laws are not given statute to a citation by the or far
  response : You're referring to the "Oral Communications Act" which is a federal law in the United
             States that governs how law enforcement agencies handle citations and traffic stops.
  constraint violations:
    - opener_at_most_five_words: observed 27 words: You're referring to the "Oral Communications Act" which i... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Oral Communications Act, United States
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00382] category=unspecified  accepted=NO
  user     : what will have the characters pronunciation and ping mean
  response : Characters' pronunciation is determined by their unique sounds and spelling, which are
             used to generate text.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: Characters' pronunciation is determined by their unique s... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00389] category=unspecified  accepted=NO
  user     : who's that the work agenda and our kids time in the chamber
  response : Who is the person on the agenda?
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Who is the person on the agenda? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00394] category=unspecified  accepted=yes
  user     : columbia university of new york was founded in one ear
  response : I'm afraid that's incorrect. Columbia University is located in New York City, but it was
             founded by Henry Colston and his wife, not in their ears.
  factual commitments to verify -> name_spans: Columbia University, Henry Colston, New York City
----------------------------------------------------------------------------------------------------
[00406] category=unspecified  accepted=yes
  user     : what approach takes the sense of self and as a changing the
  response : Emphasis on personal identity.
----------------------------------------------------------------------------------------------------
[00417] category=unspecified  accepted=NO
  user     : what did frederic chopin compose during the year of eighteen seventeen
  response : Frederic Chopin composed piano music, including nocturnes and waltzes, in 1817-1820.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: Frederic Chopin composed piano music, including nocturnes... | required first sentence <= 5 words
  factual commitments to verify -> years: 1817, 1820; name_spans: Frederic Chopin
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00422] category=unspecified  accepted=NO
  user     : the idea of what quality it was a social indicator that provided a new source of
             legitimacy for the dominant class
  response : Social status is often used as an indicator of wealth and power.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: Social status is often used as an indicator of wealth and... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00425] category=unspecified  accepted=yes
  user     : how long did it take for these capabilities to be restored
  response : It took several days.
----------------------------------------------------------------------------------------------------
[00432] category=unspecified  accepted=NO
  user     : who is executed by firing squad on january seventeenth nineteen seventy seven
  response : John Dillinger was executed by firing squad January 17, 1924.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: John Dillinger was executed by firing squad January 17, 1... | required first sentence <= 5 words
  factual commitments to verify -> years: 1924; quantities: 17; name_spans: John Dillinger
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00433] category=unspecified  accepted=yes
  user     : what is a term for an indian private school
  response : Indian boarding school.
----------------------------------------------------------------------------------------------------
[00441] category=unspecified  accepted=NO
  user     : the largest populations at the county
  response : Population
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'n' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'n' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00443] category=unspecified  accepted=NO
  user     : what idea didn't know a porter straight down
  response : You're referring to the phrase "a porter straight down". A porter is a person who
             carries goods, and it's unlikely that someone would say this literally.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: You're referring to the phrase "a porter straight down". | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00444] category=unspecified  accepted=yes
  user     : what do many towns encourage
  response : Many towns encourage walking.
----------------------------------------------------------------------------------------------------
[00452] category=unspecified  accepted=NO
  user     : which two perspectives did rogers and night shabbat neck used to compare mozart's gear
             covered latte
  response : Mozart was a child prodigy, but there is no record of him having a coffee drink called a
             "latte".
  constraint violations:
    - opener_at_most_five_words: observed 19 words: Mozart was a child prodigy, but there is no record of him... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00455] category=unspecified  accepted=NO
  user     : why to architects and the u s slash canada earned nearly
  response : Why did architects and the U. S. slash Canada earn nearly 1 billion dollars.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Why did architects and the U. S. slash Canada earn nearly... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 1
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00457] category=unspecified  accepted=NO
  user     : what has become hob our schieffer
  response : "Is that 'Hobbiton'?"
  constraint violations:
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00460] category=unspecified  accepted=NO
  user     : what can be explored and nine to twelve feet of water
  response : Water depth range is approximately 9-12 feet.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Water depth range is approximately 9-12 feet. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 12, 9
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00474] category=unspecified  accepted=NO
  user     : what are beyond says backup singers cold
  response : Backup singers are vocalists who perform with an artist or band.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Backup singers are vocalists who perform with an artist o... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00475] category=unspecified  accepted=yes
  user     : what type treatments does or menninger clinic off her
  response : Psychiatric treatment options are available.
----------------------------------------------------------------------------------------------------
[00476] category=unspecified  accepted=yes
  user     : what dinosaur spread to every continent
  response : Tyrannosaurus.
----------------------------------------------------------------------------------------------------
[00481] category=unspecified  accepted=yes
  user     : how many board members doesn't del have
  response : "Company has 10 board members."
  factual commitments to verify -> quantities: 10
----------------------------------------------------------------------------------------------------
[00484] category=unspecified  accepted=NO
  user     : what degree was adamant sanding stripped out for his services
  response : Bachelor's
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 's' | required first sentence ends with '.'
    - response_is_complete: observed ends with 's' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00496] category=unspecified  accepted=NO
  user     : what party does not back at sasso
  response : Party that does not attend Sasso is the Democratic Party.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Party that does not attend Sasso is the Democratic Party. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Democratic Party
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00497] category=unspecified  accepted=NO
  user     : why does houston's mayor also serve as
  response : Mayor Houston serves as the city manager.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Mayor Houston serves as the city manager. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Mayor Houston
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00498] category=unspecified  accepted=yes
  user     : what air where chopin active during
  response : Polite pause.
----------------------------------------------------------------------------------------------------
[00500] category=unspecified  accepted=yes
  user     : what did madonna give to letterman to smell in his late night show that created an
             uproar
  response : Madonna gave him a kiss.
----------------------------------------------------------------------------------------------------
[00501] category=unspecified  accepted=NO
  user     : to whom did frederic chopin write letters to during his stay and zafaraniya
  response : Frederic Chopin wrote letters to friends and family during his stays in Paris.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Frederic Chopin wrote letters to friends and family durin... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Frederic Chopin
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00503] category=unspecified  accepted=NO
  user     : when adjusted and small that's what does copper sauce produced in humans
  response : Copper is not typically used to make human food, but rather it can be found naturally in
             some foods like nuts and seeds.
  constraint violations:
    - opener_at_most_five_words: observed 23 words: Copper is not typically used to make human food, but rath... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00507] category=unspecified  accepted=NO
  user     : who was a first person hanged in chains in the united states
  response : John Brown was executed by hanging in 1859.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: John Brown was executed by hanging in 1859. | required first sentence <= 5 words
  factual commitments to verify -> years: 1859; name_spans: John Brown
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00521] category=unspecified  accepted=yes
  user     : how much more that the budget that the film grows
  response : "the budget is $10 million."
  factual commitments to verify -> quantities: 10
----------------------------------------------------------------------------------------------------
[00524] category=unspecified  accepted=NO
  user     : after securing the role of the theater what kind of training did madonna have
  response : She received extensive acting and dance training.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: She received extensive acting and dance training. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00531] category=unspecified  accepted=NO
  user     : what governs things such as military money foreign relations et cetera
  response : Government and international organizations regulate these areas.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Government and international organizations regulate these... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00532] category=unspecified  accepted=NO
  user     : where the nation's political or non political in american revolution
  response : American Revolution
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'n' | required first sentence ends with '.'
