baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
36 qwen2.5:32b-q4_K_M t0,27 llama3.1:8b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,27 llama3.1:8b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,27 llama3.1:8b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.7,0.1417,-0.5583,-0.65,-0.4667,3,70,47,,n/a,1.12e-14,1.79e-13,True,,,"McNemar, chi-square with continuity correction",73,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.7,0.1417,-0.5583,-0.65,-0.4667,3,70,47,,n/a,1.12e-14,1.79e-13,True,,,"McNemar, chi-square with continuity correction",73,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9681,0.9018,-0.0663,-0.0782,-0.054,8,77,35,-0.5979,large,9.82e-14,1.37e-12,True,False,0.02,"Wilcoxon signed-rank, normal approximation",85,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9681,0.9018,-0.0663,-0.0782,-0.054,8,77,35,-0.5979,large,9.82e-14,1.37e-12,True,False,0.02,"Wilcoxon signed-rank, normal approximation",85,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4608,0.4383,-0.0225,-0.094,0.0471,47,58,15,-0.0564,negligible,0.525,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",105,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3976,0.3656,-0.032,-0.0984,0.0313,38,51,31,-0.0683,negligible,0.278,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",89,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.254,0.329,0.075,0.0276,0.1214,38,74,8,0.1841,small,0.00308,0.0308,True,False,0.02,"Wilcoxon signed-rank, normal approximation",112,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.1083,0.0667,-0.0417,-0.1,0.0083,3,8,109,,n/a,0.227,1.0,False,,,"McNemar, exact binomial",11,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0083,0.0,-0.0083,-0.025,0.0,0,1,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0778,0.0666,-0.0112,-0.0356,0.0123,24,29,67,-0.1059,negligible,0.415,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",53,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.2215,0.1462,-0.0754,-0.1323,-0.0186,10,26,84,-0.1336,negligible,0.00848,0.0763,False,False,0.02,"Wilcoxon signed-rank, normal approximation",36,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0823,0.0704,-0.0119,-0.0371,0.0136,23,29,68,-0.1062,negligible,0.372,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",52,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.5312,54.3638,-2.1674,-7.6453,3.2575,54,65,1,0.0108,negligible,0.562,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4524,7.9147,0.4623,-0.3332,1.2564,57,62,1,0.0177,negligible,0.347,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",119,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,word_count,words,response,descriptive,120,17.6667,11.7917,-5.875,-7.3,-4.3831,0,0,120,-0.5343,large,2.8e-11,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.125,1.35,-0.775,-0.9,-0.6417,0,0,120,-0.6233,large,2.04e-15,,False,,,"Wilcoxon signed-rank, normal approximation",85,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.0083,8.975,3.9667,3.275,4.6667,0,0,120,0.6949,large,3.63e-16,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3639,9.0083,0.6444,-0.0861,1.3918,0,0,120,0.1135,negligible,0.0926,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.6167,15.7417,-7.875,-9.7919,-5.8831,0,0,120,-0.5356,large,2.82e-11,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,7.0667,4.7167,-2.35,-2.92,-1.7533,0,0,120,-0.5343,large,2.28e-11,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,104.5294,37.7731,-66.7563,-68.2859,-65.1681,119,0,0,-1.0,large,2.76e-21,2.48e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,785.8487,725.6303,-60.2185,-71.1601,-49.7282,100,18,1,-0.6608,large,1.03e-15,4.13e-15,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1069.916,900.2857,-169.6303,-195.0588,-145.4225,107,12,0,-0.7651,large,4.98e-19,2.49e-18,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,886.4286,241.5882,-644.8403,-699.8578,-586.0393,117,2,0,-0.9701,large,3.76e-21,2.63e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.3277,183.5126,50.1849,38.8401,61.5576,22,97,0,0.5747,large,5.47e-13,1.09e-12,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,3127.3782,3007.6555,-119.7227,-154.1092,-86.8721,92,27,0,-0.1099,negligible,1.04e-09,1.04e-09,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,364.8992,234.7311,-130.1681,-153.0691,-105.5542,101,18,0,-0.6667,large,9.29e-15,2.79e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,9576.6555,8880.6723,-695.9832,-759.8317,-628.4542,115,4,0,-0.2689,small,5.49e-21,3.29e-20,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.4605,67.4429,39.9824,39.2638,40.6588,119,0,0,1.0,large,2.91e-21,2.48e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7684.1176,7683.8319,-0.2857,-5.4288,5.0931,0,0,119,0.0004,negligible,0.548,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,1919.3782,1918.9916,-0.3866,-5.5798,4.9849,0,0,119,-0.002,negligible,0.509,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,284.0672,174.6555,-109.4118,-131.7076,-88.2664,0,0,119,-0.63,large,6.24e-15,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5126,326.5126,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.2857,16.3445,-7.9412,-9.6977,-6.0504,0,0,119,-0.5678,large,5.92e-12,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,6804.7899,4265.7311,-2539.0588,-3037.0441,-2008.5897,0,0,119,-0.6275,large,1.55e-13,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,87,0.954,0.9885,0.0345,0.0,0.0805,3,0,84,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8917,0.6833,-0.2083,-0.2917,-0.125,3,28,89,,n/a,1.63e-05,0.000195,True,,,"McNemar, chi-square with continuity correction",31,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.725,0.1417,-0.5833,-0.675,-0.4915,3,73,44,,n/a,2.48e-15,4.21e-14,True,,,"McNemar, chi-square with continuity correction",76,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,1.0,0.9,-0.1,-0.1583,-0.05,0,12,108,,n/a,0.000488,0.00537,True,,,"McNemar, exact binomial",12,degraded
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,32 qwen2.5:7b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.7,0.1083,-0.5917,-0.6917,-0.4833,6,77,37,,n/a,1.55e-14,2.48e-13,True,,,"McNemar, chi-square with continuity correction",83,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.7,0.1083,-0.5917,-0.6917,-0.4833,6,77,37,,n/a,1.55e-14,2.48e-13,True,,,"McNemar, chi-square with continuity correction",83,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9681,0.9054,-0.0627,-0.0735,-0.0505,10,84,26,-0.6197,large,1.34e-13,1.88e-12,True,False,0.02,"Wilcoxon signed-rank, normal approximation",94,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9681,0.9054,-0.0627,-0.0735,-0.0505,10,84,26,-0.6197,large,1.34e-13,1.88e-12,True,False,0.02,"Wilcoxon signed-rank, normal approximation",94,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4608,0.5699,0.109,0.041,0.1799,68,40,12,0.2065,small,0.00277,0.0234,True,False,0.02,"Wilcoxon signed-rank, normal approximation",108,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3976,0.4602,0.0626,0.0008,0.1279,54,39,27,0.098,negligible,0.0447,0.268,False,False,0.02,"Wilcoxon signed-rank, normal approximation",93,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.254,0.3974,0.1434,0.0984,0.1895,34,79,7,0.3536,medium,2.6e-08,2.6e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",113,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.1083,0.0667,-0.0417,-0.1,0.0083,3,8,109,,n/a,0.227,0.822,False,,,"McNemar, exact binomial",11,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0083,0.0,-0.0083,-0.025,0.0,0,1,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0778,0.064,-0.0138,-0.037,0.0089,20,32,68,-0.1276,negligible,0.206,0.822,False,False,0.02,"Wilcoxon signed-rank, normal approximation",52,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.2215,0.1337,-0.0878,-0.1461,-0.033,11,27,82,-0.1499,small,0.0026,0.0234,True,False,0.02,"Wilcoxon signed-rank, normal approximation",38,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0823,0.0652,-0.0171,-0.0405,0.006,21,32,67,-0.1324,negligible,0.143,0.714,False,False,0.02,"Wilcoxon signed-rank, normal approximation",53,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.5312,55.5563,-0.9749,-5.7227,3.9078,63,57,0,-0.0097,negligible,0.957,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4524,8.6149,1.1625,0.391,1.9053,49,71,0,0.1528,small,0.00616,0.0431,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,word_count,words,response,descriptive,120,17.6667,14.8167,-2.85,-4.7502,-0.7248,0,0,120,-0.2735,small,0.00127,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.125,1.1833,-0.9417,-1.0583,-0.8081,0,0,120,-0.7501,large,1.18e-17,,False,,,"Wilcoxon signed-rank, normal approximation",98,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.0083,12.5667,7.5583,6.2583,9.0167,0,0,120,0.7849,large,1.08e-17,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3639,12.4958,4.1319,2.9444,5.4501,0,0,120,0.3147,small,4.81e-08,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.6167,19.8083,-3.8083,-6.3583,-1.0313,0,0,120,-0.275,small,0.00123,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,7.0667,5.9267,-1.14,-1.9001,-0.2899,0,0,120,-0.2735,small,0.00109,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,104.5294,27.8655,-76.6639,-78.454,-74.8819,119,0,0,-1.0,large,2.75e-21,2.47e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,785.8487,826.7983,40.9496,29.2185,52.6639,33,85,1,0.4716,medium,3.27e-09,1.31e-08,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1069.916,1002.9496,-66.9664,-96.5574,-39.6103,71,48,0,-0.3032,small,6.96e-05,0.000139,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,886.4286,221.9412,-664.4874,-720.1992,-603.7926,119,0,0,-0.9722,large,2.92e-21,2.47e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.3277,218.563,85.2353,69.2261,101.7658,18,101,0,0.6737,large,4.01e-15,2e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,3127.3782,3145.3697,17.9916,-24.825,58.1036,54,65,0,0.0136,negligible,0.295,0.295,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,364.8992,265.2437,-99.6555,-129.6649,-67.8544,89,30,0,-0.4819,large,1.37e-08,4.1e-08,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,9576.6555,9004.3025,-572.3529,-639.7269,-499.655,108,11,0,-0.2245,small,4.39e-20,2.64e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.4605,86.5487,59.0882,57.7817,60.5101,119,0,0,1.0,large,2.92e-21,2.47e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7684.1176,7683.9412,-0.1765,-5.4962,5.362,0,0,119,0.0007,negligible,0.761,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,1919.3782,1919.1176,-0.2605,-5.5882,5.2609,0,0,119,-0.0009,negligible,0.745,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,284.0672,176.1513,-107.916,-132.367,-83.6716,0,0,119,-0.5654,large,4.33e-13,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5126,322.3445,-4.1681,-4.3025,-4.0588,0,0,119,-0.5601,large,3.49e-26,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.2857,19.6639,-4.6218,-6.958,-2.0836,0,0,119,-0.3272,small,8.45e-05,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,6804.7899,5237.4454,-1567.3445,-2251.0826,-804.0832,0,0,119,-0.3794,medium,9.21e-06,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,82,0.9512,0.9634,0.0122,-0.0488,0.0732,4,3,75,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",7,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8917,0.875,-0.0167,-0.0917,0.05,8,10,102,,n/a,0.815,1.0,False,,,"McNemar, exact binomial",18,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,26 llama3.2:3b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
