baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.1417,-0.5333,-0.6333,-0.4333,4,68,48,,n/a,1.13e-13,1.92e-12,True,,,"McNemar, chi-square with continuity correction",72,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9417,-0.0333,-0.0833,0.0167,2,6,112,,n/a,0.289,1.0,False,,,"McNemar, exact binomial",8,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,1.0,0.0167,0.0,0.0417,2,0,118,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,10 llama3.1:8b-fp16 t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,0.975,0.0,-0.0417,0.0417,3,3,114,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",6,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.15,-0.4667,-0.5667,-0.3583,5,61,54,,n/a,1.29e-11,2.06e-10,True,,,"McNemar, chi-square with continuity correction",66,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.15,-0.4667,-0.5667,-0.3583,5,61,54,,n/a,1.29e-11,2.06e-10,True,,,"McNemar, chi-square with continuity correction",66,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.9083,-0.0469,-0.0605,-0.033,13,63,44,-0.429,medium,1.35e-08,1.89e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",76,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.9083,-0.0469,-0.0605,-0.033,13,63,44,-0.429,medium,1.35e-08,1.89e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",76,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.4864,0.0415,-0.0135,0.0935,65,48,7,0.1003,negligible,0.102,0.509,False,False,0.02,"Wilcoxon signed-rank, normal approximation",113,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.3913,0.0291,-0.018,0.0767,50,43,27,0.0583,negligible,0.202,0.606,False,False,0.02,"Wilcoxon signed-rank, normal approximation",93,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,echo_ratio,echo of the question,response,lower,120,0.2613,0.1677,-0.0936,-0.1247,-0.0614,83,33,4,-0.3461,medium,1.16e-07,1.04e-06,True,False,0.02,"Wilcoxon signed-rank, normal approximation",116,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,answer_presence,reference answer present,response,higher,120,0.05,0.0583,0.0083,-0.0167,0.0417,2,1,117,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.0268,-0.013,-0.0238,-0.0026,14,28,78,-0.0119,negligible,0.0305,0.214,False,False,0.02,"Wilcoxon signed-rank, normal approximation",42,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.149,0.0205,-0.0124,0.05,18,6,96,0.0288,negligible,0.122,0.509,False,False,0.02,"Wilcoxon signed-rank, normal approximation",24,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.0284,-0.0147,-0.0264,-0.0035,13,28,79,-0.015,negligible,0.0254,0.203,False,False,0.02,"Wilcoxon signed-rank, normal approximation",41,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,flesch_reading_ease,reading ease,response,higher,120,56.3529,52.0187,-4.3343,-8.489,-0.0526,51,69,0,-0.1144,negligible,0.0518,0.311,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,flesch_kincaid_grade,grade level,response,lower,120,7.4777,9.9096,2.4319,1.6534,3.1798,36,84,0,0.3767,medium,2.49e-08,2.49e-07,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,word_count,words,response,descriptive,120,17.3833,35.2,17.8167,15.4831,20.2169,0,0,120,0.7976,large,1.04e-19,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,2.3083,0.2,0.0417,0.35,0,0,120,0.1923,small,0.00611,,False,,,"Wilcoxon signed-rank, normal approximation",63,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,13.0667,7.6917,6.1583,9.2835,0,0,120,0.6989,large,4.93e-16,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,15.7208,7.3556,6.2486,8.4599,0,0,120,0.8419,large,1.02e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,46.9667,23.7,20.6417,26.8504,0,0,120,0.7972,large,9.32e-20,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,14.08,7.1267,6.1932,8.0868,0,0,120,0.7976,large,1.06e-19,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,41.6218,-61.4706,-63.1933,-59.8147,119,0,0,-1.0,large,2.83e-21,2.55e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,869.0924,45.1429,33.1666,56.3195,23,94,2,0.5396,large,1.15e-11,5.76e-11,True,False,50.0,"Wilcoxon signed-rank, normal approximation",117,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,1150.8824,24.9832,-12.2334,61.8828,49,69,1,0.1679,small,0.0339,0.0678,False,False,50.0,"Wilcoxon signed-rank, normal approximation",118,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,773.4874,-129.4034,-202.3059,-62.5679,71,48,0,-0.2003,small,0.000999,0.003,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,230.3193,80.042,47.7872,104.2866,19,100,0,0.6335,large,7.53e-15,4.52e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1761.2437,104.9328,38.9996,163.755,40,79,0,0.179,small,6.5e-06,2.6e-05,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,595.7395,198.5714,151.5926,243.7693,15,103,1,0.6103,large,6e-15,4.2e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,8123.8235,-24.8824,-107.362,49.5971,59,60,0,-0.0097,negligible,0.826,0.826,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,57.1706,29.8277,29.5496,30.1218,119,0,0,1.0,large,2.9e-21,2.55e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7474.1345,2.4706,0.4786,4.412,0,0,119,0.0028,negligible,0.0045,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,375.6471,-0.1681,-0.8739,0.4876,0,0,119,-0.0001,negligible,0.596,,False,,,"Wilcoxon signed-rank, normal approximation",86,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,281.7899,-20.1597,-56.6187,15.2857,0,0,119,-0.072,negligible,0.426,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,307.5042,-19.0,-19.0,-19.0,0,0,119,-0.9998,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,44.437,19.8235,17.0166,22.6218,0,0,119,0.7463,large,3e-18,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,12696.6639,5280.7143,4121.1004,6382.9092,0,0,119,0.6759,large,2.61e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::answers_in_english,check: answers_in_english,adherence,higher,113,0.9735,1.0,0.0265,0.0,0.0619,3,0,110,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.7583,0.0167,-0.075,0.1,15,13,92,,n/a,0.85,1.0,False,,,"McNemar, chi-square with continuity correction",28,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.15,-0.525,-0.625,-0.4248,5,68,47,,n/a,3.97e-13,6.75e-12,True,,,"McNemar, chi-square with continuity correction",73,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9333,-0.0417,-0.0917,0.0083,2,7,111,,n/a,0.18,1.0,False,,,"McNemar, exact binomial",9,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,1.0,0.0167,0.0,0.0417,2,0,118,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,08 llama3.1:8b-q8_0 t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.2167,-0.4,-0.5083,-0.2917,7,55,58,,n/a,2.39e-09,3.82e-08,True,,,"McNemar, chi-square with continuity correction",62,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.2167,-0.4,-0.5083,-0.2917,7,55,58,,n/a,2.39e-09,3.82e-08,True,,,"McNemar, chi-square with continuity correction",62,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.9208,-0.0344,-0.0472,-0.0211,15,55,50,-0.3445,medium,9.89e-06,0.000138,True,False,0.02,"Wilcoxon signed-rank, normal approximation",70,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.9208,-0.0344,-0.0472,-0.0211,15,55,50,-0.3445,medium,9.89e-06,0.000138,True,False,0.02,"Wilcoxon signed-rank, normal approximation",70,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.4708,0.0259,-0.0255,0.0767,67,48,5,0.0613,negligible,0.215,0.903,False,False,0.02,"Wilcoxon signed-rank, normal approximation",115,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.3931,0.0309,-0.0092,0.0708,55,38,27,0.0765,negligible,0.131,0.903,False,False,0.02,"Wilcoxon signed-rank, normal approximation",93,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,echo_ratio,echo of the question,response,lower,120,0.2613,0.168,-0.0933,-0.1221,-0.065,85,33,2,-0.3569,medium,1.92e-08,1.92e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",118,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,answer_presence,reference answer present,response,higher,120,0.05,0.05,0.0,-0.0333,0.0333,2,2,116,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",4,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.0289,-0.0109,-0.0227,0.0009,20,25,75,0.0106,negligible,0.129,0.903,False,False,0.02,"Wilcoxon signed-rank, normal approximation",45,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.1437,0.0152,-0.0249,0.0559,19,8,93,0.0451,negligible,0.366,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",27,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.031,-0.0122,-0.0255,0.0008,20,25,75,0.0118,negligible,0.132,0.903,False,False,0.02,"Wilcoxon signed-rank, normal approximation",45,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,flesch_reading_ease,reading ease,response,higher,120,56.3529,50.5579,-5.795,-10.3829,-1.2951,50,70,0,-0.1447,negligible,0.0159,0.127,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,flesch_kincaid_grade,grade level,response,lower,120,7.4777,9.8446,2.3669,1.5436,3.2464,37,83,0,0.3417,medium,9.44e-08,8.49e-07,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,word_count,words,response,descriptive,120,17.3833,31.85,14.4667,12.2915,16.6169,0,0,120,0.8078,large,1.54e-19,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,2.3333,0.225,0.0667,0.375,0,0,120,0.2137,small,0.00372,,False,,,"Wilcoxon signed-rank, normal approximation",69,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,11.6917,6.3167,4.625,8.05,0,0,120,0.6252,large,5.56e-14,,False,,,"Wilcoxon signed-rank, normal approximation",106,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,14.6403,6.275,4.9922,7.7306,0,0,120,0.7537,large,2.42e-17,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,42.475,19.2083,16.375,22.0252,0,0,120,0.8078,large,1.56e-19,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,12.74,5.7867,4.9166,6.6467,0,0,120,0.8078,large,1.61e-19,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,37.7311,-65.3613,-67.0926,-63.7477,119,0,0,-1.0,large,2.62e-21,2.36e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,862.0756,38.1261,27.4956,49.33,35,84,0,0.4622,medium,5.15e-09,2.06e-08,True,True,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,1068.3529,-57.5462,-91.8429,-24.3179,73,46,0,-0.1968,small,0.00177,0.00354,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,581.2689,-321.6218,-389.2462,-260.5897,102,17,0,-0.6456,large,2.12e-15,1.48e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,208.3025,58.0252,29.367,82.0899,25,93,1,0.5341,large,2.94e-11,1.47e-10,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1656.6387,0.3277,-54.2534,53.8508,55,64,0,0.0044,negligible,0.183,0.183,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,555.3109,158.1429,115.1229,199.1624,22,97,0,0.6239,large,1.49e-13,8.94e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7961.5546,-187.1513,-268.9767,-113.4563,73,44,2,-0.0821,negligible,9.45e-05,0.000283,True,False,100.0,"Wilcoxon signed-rank, normal approximation",117,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,70.0765,42.7336,42.2538,43.2101,119,0,0,1.0,large,2.91e-21,2.36e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7471.4118,-0.2521,-2.2361,1.7397,0,0,119,0.0001,negligible,0.755,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,375.6387,-0.1765,-0.8151,0.4454,0,0,119,0.0001,negligible,0.61,,False,,,"Wilcoxon signed-rank, normal approximation",88,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,206.2773,-95.6723,-128.0296,-65.2727,0,0,119,-0.458,medium,6.34e-11,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
