====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:40
Run label              : 02 llama3.2:1b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\02-llama3_2_1b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_110144\transcripts.yaml
Run directory          : ..\results\text-only\02-llama3_2_1b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_110144
System prompt          : ..\results\text-only\02-llama3_2_1b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_110144\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.2:1b-instruct-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_110144.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=NO
  user     : why did the bureau used to ensure the safe travels of aircraft
  response : "The Bureau ensured air travel safety."
  constraint violations:
    - opener_at_most_five_words: observed 6 words: "The Bureau ensured air travel safety." | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00012] category=unspecified  accepted=NO
  user     : what did on to his mother own when beyond say was a child
  response : What he had to do with his mother when she was young is uncertain.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: What he had to do with his mother when she was young is u... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00030] category=unspecified  accepted=NO
  user     : what was one subject that average china never developed
  response : The Silk Road
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'd' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'd' | required terminators=.!?
  factual commitments to verify -> name_spans: The Silk Road
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00032] category=unspecified  accepted=yes
  user     : in what years was the great famine
  response : 1991-1945.
  factual commitments to verify -> years: 1945, 1991
----------------------------------------------------------------------------------------------------
[00035] category=unspecified  accepted=yes
  user     : a property does combining tamper with brass or bronze create
  response : "The resulting material is copper."
----------------------------------------------------------------------------------------------------
[00045] category=unspecified  accepted=NO
  user     : he different countries referred to plants by different names
  response : Yes
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 's' | required first sentence ends with '.'
    - response_is_complete: observed ends with 's' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00046] category=unspecified  accepted=yes
  user     : how many tornadoes does houston usually get per year
  response : Two hundred forty-seven.
----------------------------------------------------------------------------------------------------
[00047] category=unspecified  accepted=NO
  user     : what does she saying aba two thousand and nine presidential inauguration
  response : 2009 Presidential Inauguration
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'n' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'n' | required terminators=.!?
  factual commitments to verify -> years: 2009; name_spans: Presidential Inauguration
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00054] category=unspecified  accepted=NO
  user     : what concept took shape term while post tenure as prime minister
  response : "What was the concept that took shape during your time as Prime Minister" Stop.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: "What was the concept that took shape during your time as... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Prime Minister
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00057] category=unspecified  accepted=NO
  user     : what body has stated that physicians can also dispense drugs under specific conditions
  response : Physicians have issued guidelines on certain medications.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Physicians have issued guidelines on certain medications. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00059] category=unspecified  accepted=NO
  user     : since when was the rhine part of the aerial of hall shot culture
  response : What is the specific question about Hallstatt, Rhine Valley's aerial.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: What is the specific question about Hallstatt, Rhine Vall... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Rhine Valley
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00063] category=unspecified  accepted=yes
  user     : when was yale divinity school established
  response : 1946.
  factual commitments to verify -> years: 1946
----------------------------------------------------------------------------------------------------
[00072] category=unspecified  accepted=yes
  user     : did the insurgency lead to any economic changes in burma
  response : Financial instability.
----------------------------------------------------------------------------------------------------
[00088] category=unspecified  accepted=yes
  user     : how many students doesn't the university of texas have
  response : 1 hundred thousand.
  factual commitments to verify -> quantities: 1
----------------------------------------------------------------------------------------------------
[00089] category=unspecified  accepted=NO
  user     : what company stated that del was preventing itself from innovating
  response : Nasa
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'a' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'a' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00093] category=unspecified  accepted=NO
  user     : white de quoi city with hit
  response : You want to know what white is used for in a city?
  constraint violations:
    - opener_at_most_five_words: observed 12 words: You want to know what white is used for in a city? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00100] category=unspecified  accepted=NO
  user     : what was x box live free renamed does
  response : "What is Xbox Live?"
  constraint violations:
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Xbox Live
  not accepted because: constraint violation: opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00113] category=unspecified  accepted=NO
  user     : which king of prussia saw himself as a leader of the enlightenment
  response : Georg Wilhelm Friedrich Heinrich Frederick William Ludwig von Bernadotte King of
             Prussia.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: Georg Wilhelm Friedrich Heinrich Frederick William Ludwig... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Bernadotte King, Georg Wilhelm Friedrich Heinrich Frederick William Ludwig
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00118] category=unspecified  accepted=yes
  user     : on what they did frederic chopin begin his journey into western europe
  response : he began in 1810.
  factual commitments to verify -> years: 1810
----------------------------------------------------------------------------------------------------
[00124] category=unspecified  accepted=NO
  user     : what percentage of offer is used in industrial machinery
  response : One percent of offers are used in industrial machinery.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: One percent of offers are used in industrial machinery. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00130] category=unspecified  accepted=NO
  user     : it two thirds at the rhyme flows through the mass where does the other one third flow
             through
  response : "The other part flows from the beginning."
  constraint violations:
    - opener_at_most_five_words: observed 7 words: "The other part flows from the beginning." | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00149] category=unspecified  accepted=NO
  user     : what's the name of the process been considered in arizona the allows copper to prove
             cupboard
  response : Alaska Creek Water Treatment Process
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 's' | required first sentence ends with '.'
    - response_is_complete: observed ends with 's' | required terminators=.!?
  factual commitments to verify -> name_spans: Alaska Creek Water Treatment Process
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00170] category=unspecified  accepted=NO
  user     : what does the health care advocates respect
  response : People who care about healthcare generally respect the rights and dignity of all
             individuals.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: People who care about healthcare generally respect the ri... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00178] category=unspecified  accepted=yes
  user     : locks theory of natural rights influenced what french document
  response : French Declaration of 1789.
  factual commitments to verify -> years: 1789; name_spans: French Declaration
----------------------------------------------------------------------------------------------------
[00181] category=unspecified  accepted=yes
  user     : what percentage of their gdp was public expenditure health after two thousand and four
  response : Three percent.
----------------------------------------------------------------------------------------------------
[00197] category=unspecified  accepted=yes
  user     : what lead scientist to believe that prince should be classified according to something
             other than just sexual system
  response : "The Royal Research Unit."
  factual commitments to verify -> name_spans: The Royal Research Unit
----------------------------------------------------------------------------------------------------
[00201] category=unspecified  accepted=NO
  user     : what makes how one can choose one oneself now and the teacher similar
  response : I am not sure what you mean by "choose oneself" here. Can you explain?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: I am not sure what you mean by "choose oneself" here. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00206] category=unspecified  accepted=NO
  user     : which son staffers were arrested
  response : Employees involved in an investigation were arrested.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Employees involved in an investigation were arrested. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00208] category=unspecified  accepted=NO
  user     : and the bermuda landmass how many islands are named long island's
  response : And Bermuda is one of the 13 main US states stop.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: And Bermuda is one of the 13 main US states stop. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 13
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00211] category=unspecified  accepted=NO
  user     : fearing traffic problems how many people refused to leave the galveston before hurricane
             ike
  response : Eighty-six thousand two hundred fifty-five people left Houston.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Eighty-six thousand two hundred fifty-five people left Ho... | required first sentence <= 5 words
    - answers_in_english: observed english marker ratio 0.000 | required min_marker_ratio=0.08
  not accepted because: constraint violation: opener_at_most_five_words, answers_in_english
----------------------------------------------------------------------------------------------------
[00233] category=unspecified  accepted=NO
  user     : what were their periods of during the triassic
  response : Fossil record shows Triassic had two main periods 252 million to 201 million years ago
             slowly changing climate and life forms.
  constraint violations:
    - opener_at_most_five_words: observed 21 words: Fossil record shows Triassic had two main periods 252 mil... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 201, 252
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00236] category=unspecified  accepted=NO
  user     : what do the chinese say is a total number of shocked after the quake
  response : "A total number of shocked people."
  constraint violations:
    - opener_at_most_five_words: observed 6 words: "A total number of shocked people." | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00244] category=unspecified  accepted=yes
  user     : when did madonna audition for a dance role in the show a chorus line
  response : "1989."
  factual commitments to verify -> years: 1989
----------------------------------------------------------------------------------------------------
[00245] category=unspecified  accepted=yes
  user     : what's the size of the south the rebel school population
  response : "About 800 students."
  factual commitments to verify -> quantities: 800
----------------------------------------------------------------------------------------------------
[00259] category=unspecified  accepted=NO
  user     : what causes sharp shadows around buildings
  response : Building facades tend to cast sharp shadows due to their reflective surfaces and
             surrounding geometry.
  constraint violations:
    - opener_at_most_five_words: observed 15 words: Building facades tend to cast sharp shadows due to their ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00261] category=unspecified  accepted=NO
  user     : in what building the the supreme court of the united states first set
  response : The Supreme Court is located in Washington D C.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: The Supreme Court is located in Washington D C. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: The Supreme Court
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00266] category=unspecified  accepted=yes
  user     : what percentage of it's workforce did doubt her money in from two thousand and seven to
             two thousand and nine
  response : Three percent.
----------------------------------------------------------------------------------------------------
[00267] category=unspecified  accepted=NO
  user     : when was as styles president of yale
  response : Yale University had multiple presidents before Richard Nixon
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Yale University had multiple presidents before Richard Nixon | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with 'n' | required first sentence ends with '.'
    - answers_in_english: observed english marker ratio 0.000 | required min_marker_ratio=0.08
    - response_is_complete: observed ends with 'n' | required terminators=.!?
  factual commitments to verify -> name_spans: Richard Nixon, Yale University
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, answers_in_english, response_is_complete
----------------------------------------------------------------------------------------------------
[00271] category=unspecified  accepted=NO
  user     : who motivated be on say to explore other areas of music
  response : Who was motivating you to look beyond your current musical pursuits.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Who was motivating you to look beyond your current musica... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00290] category=unspecified  accepted=NO
  user     : how how's copper left in humans
  response : copper is normally removed from the body after death and disposed of through
             incineration. it is then recycled into new products.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: copper is normally removed from the body after death and ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00298] category=unspecified  accepted=yes
  user     : why did monasteries have gardens
  response : Gardens were grown within monasteries.
----------------------------------------------------------------------------------------------------
[00305] category=unspecified  accepted=NO
  user     : who established the amount of prime numbers in existence
  response : Heinrich Heron is credited with establishing the first comprehensive cataloguing system
             in 1650.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Heinrich Heron is credited with establishing the first co... | required first sentence <= 5 words
  factual commitments to verify -> years: 1650; name_spans: Heinrich Heron
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00311] category=unspecified  accepted=NO
  user     : what league greenwood song to be as a cover after some good lot and was killed
  response : "What is Greenwood's song?"
  constraint violations:
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00325] category=unspecified  accepted=NO
  user     : what was suspended for the duration of the morning period
  response : Coffee was suspended for the duration of the morning period.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Coffee was suspended for the duration of the morning period. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00326] category=unspecified  accepted=NO
  user     : how much they're beyond say raise for obama added forty forty club
  response : One hundred and sixty million dollars.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: One hundred and sixty million dollars. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00327] category=unspecified  accepted=NO
  user     : who was born in the ninth century
  response : In the 9th century, Charlemagne was born.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: In the 9th century, Charlemagne was born. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00335] category=unspecified  accepted=NO
  user     : what what makes the rankine cycles temperatures
  response : Water vapor rises into the atmosphere and cools down.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Water vapor rises into the atmosphere and cools down. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00352] category=unspecified  accepted=yes
  user     : when did landau propose his for conjecture old problems
  response : 1966.
  factual commitments to verify -> years: 1966
----------------------------------------------------------------------------------------------------
[00357] category=unspecified  accepted=NO
  user     : why was a somerset county can now built
  response : There is no Somerset County that has been built.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: There is no Somerset County that has been built. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Somerset County
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00366] category=unspecified  accepted=NO
  user     : allow whether gil in a sense phase what is a other phase of the death penalty trial or
             no glad v georgia
  response : Do you mean a different phrase, such as "Gillette" in court?
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Do you mean a different phrase, such as "Gillette" in court? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00369] category=unspecified  accepted=NO
  user     : what kind of laws are not given statute to a citation by the or far
  response : City ordinances, county regulations, and state statutes often have specific language
             that applies to citations.
  constraint violations:
    - opener_at_most_five_words: observed 15 words: City ordinances, county regulations, and state statutes o... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00382] category=unspecified  accepted=NO
  user     : what will have the characters pronunciation and ping mean
  response : What is character's pronunciation and ping?
  constraint violations:
    - opener_at_most_five_words: observed 6 words: What is character's pronunciation and ping? | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00389] category=unspecified  accepted=NO
  user     : who's that the work agenda and our kids time in the chamber
  response : The person is likely referring to someone else, possibly their boss. They were probably
             called into the meeting room.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: The person is likely referring to someone else, possibly ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00394] category=unspecified  accepted=yes
  user     : columbia university of new york was founded in one ear
  response : That's an unusual request. I'm not familiar with Columbia University's origins, can you
             provide more context?
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Columbia University
----------------------------------------------------------------------------------------------------
[00406] category=unspecified  accepted=NO
  user     : what approach takes the sense of self and as a changing the
  response : Exploring the nature of self is complex, but one perspective is that it's dynamic and
             constantly evolving.
  constraint violations:
    - opener_at_most_five_words: observed 17 words: Exploring the nature of self is complex, but one perspect... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00417] category=unspecified  accepted=NO
  user     : what did frederic chopin compose during the year of eighteen seventeen
  response : composer 19th century Polish piano music
  constraint violations:
    - opener_at_most_five_words: observed 7 words: composer 19th century Polish piano music | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with 'c' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'c' | required terminators=.!?
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00422] category=unspecified  accepted=NO
  user     : the idea of what quality it was a social indicator that provided a new source of
             legitimacy for the dominant class
  response : it's generally understood that social status can be an indicator of prestige and
             credibility in society.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: it's generally understood that social status can be an in... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00425] category=unspecified  accepted=yes
  user     : how long did it take for these capabilities to be restored
  response : About 3 days.
  factual commitments to verify -> quantities: 3 days
----------------------------------------------------------------------------------------------------
[00432] category=unspecified  accepted=yes
  user     : who is executed by firing squad on january seventeenth nineteen seventy seven
  response : Joseph McCarthy was the one.
----------------------------------------------------------------------------------------------------
[00433] category=unspecified  accepted=yes
  user     : what is a term for an indian private school
  response : Government-run schools.
----------------------------------------------------------------------------------------------------
[00441] category=unspecified  accepted=yes
  user     : the largest populations at the county
  response : Largest population count.
----------------------------------------------------------------------------------------------------
[00443] category=unspecified  accepted=NO
  user     : what idea didn't know a porter straight down
  response : It seems like there was an error with your request. I don't understand that phrase
             correctly. Could you please clarify what you mean?
  constraint violations:
    - opener_at_most_five_words: observed 10 words: It seems like there was an error with your request. | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00444] category=unspecified  accepted=NO
  user     : what do many towns encourage
  response : People often help out with small tasks.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: People often help out with small tasks. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00452] category=unspecified  accepted=NO
  user     : which two perspectives did rogers and night shabbat neck used to compare mozart's gear
             covered latte
  response : The user's request is unclear, as it seems to be missing punctuation between "shabbat"
             and "neck".
  constraint violations:
    - opener_at_most_five_words: observed 16 words: The user's request is unclear, as it seems to be missing ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00455] category=unspecified  accepted=NO
  user     : why to architects and the u s slash canada earned nearly
  response : You want to know why architects and the US/Canada division earned nearly two billion
             dollars recently.
  constraint violations:
    - opener_at_most_five_words: observed 17 words: You want to know why architects and the US/Canada divisio... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00457] category=unspecified  accepted=yes
  user     : what has become hob our schieffer
  response : "The book."
----------------------------------------------------------------------------------------------------
[00460] category=unspecified  accepted=NO
  user     : what can be explored and nine to twelve feet of water
  response : Deep ocean exploration is possible but requires specialized equipment.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Deep ocean exploration is possible but requires specializ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00474] category=unspecified  accepted=NO
  user     : what are beyond says backup singers cold
  response : backup singers
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 's' | required first sentence ends with '.'
    - response_is_complete: observed ends with 's' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00475] category=unspecified  accepted=yes
  user     : what type treatments does or menninger clinic off her
  response : Dermatological treatments available.
----------------------------------------------------------------------------------------------------
[00476] category=unspecified  accepted=yes
  user     : what dinosaur spread to every continent
  response : Diplodocus.
----------------------------------------------------------------------------------------------------
[00481] category=unspecified  accepted=yes
  user     : how many board members doesn't del have
  response : "There are 27 board members."
  factual commitments to verify -> quantities: 27
----------------------------------------------------------------------------------------------------
[00484] category=unspecified  accepted=yes
  user     : what degree was adamant sanding stripped out for his services
  response : Masterpiece of deception detected.
----------------------------------------------------------------------------------------------------
[00496] category=unspecified  accepted=NO
  user     : what party does not back at sasso
  response : "I'm unsure who doesn't support Sasso."
  constraint violations:
    - opener_at_most_five_words: observed 6 words: "I'm unsure who doesn't support Sasso." | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00497] category=unspecified  accepted=NO
  user     : why does houston's mayor also serve as
  response : Mayor Houston serves as an advisor to the city manager.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Mayor Houston serves as an advisor to the city manager. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Mayor Houston
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00498] category=unspecified  accepted=NO
  user     : what air where chopin active during
  response : Piano music was played by Chopin.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Piano music was played by Chopin. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00500] category=unspecified  accepted=NO
  user     : what did madonna give to letterman to smell in his late night show that created an
             uproar
  response : Marilyn Manson performed Madonna's song "Express Yourself" on his show.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Marilyn Manson performed Madonna's song "Express Yourself... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Express Yourself, Marilyn Manson
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00501] category=unspecified  accepted=NO
  user     : to whom did frederic chopin write letters to during his stay and zafaraniya
  response : to whom he wrote letters
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 's' | required first sentence ends with '.'
    - response_is_complete: observed ends with 's' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00503] category=unspecified  accepted=NO
  user     : when adjusted and small that's what does copper sauce produced in humans
  response : copper is often used to make food seasonings, but I couldn't find information on what
             "small" refers to here.
  constraint violations:
    - opener_at_most_five_words: observed 19 words: copper is often used to make food seasonings, but I could... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00507] category=unspecified  accepted=yes
  user     : who was a first person hanged in chains in the united states
  response : Abraham Lincoln.
  factual commitments to verify -> name_spans: Abraham Lincoln
----------------------------------------------------------------------------------------------------
[00521] category=unspecified  accepted=yes
  user     : how much more that the budget that the film grows
  response : more than that.
----------------------------------------------------------------------------------------------------
[00524] category=unspecified  accepted=yes
  user     : after securing the role of the theater what kind of training did madonna have
  response : "Theater performance training."
----------------------------------------------------------------------------------------------------
[00531] category=unspecified  accepted=NO
  user     : what governs things such as military money foreign relations et cetera
  response : World governments control finances and diplomacy.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: World governments control finances and diplomacy. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00532] category=unspecified  accepted=NO
  user     : where the nation's political or non political in american revolution
  response : the American Revolution started with protests and boycotts against British rule.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: the American Revolution started with protests and boycott... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: American Revolution
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00533] category=unspecified  accepted=NO
  user     : what department a launch an external investigation on
  response : Investigation Department
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 't' | required first sentence ends with '.'
    - response_is_complete: observed ends with 't' | required terminators=.!?
  factual commitments to verify -> name_spans: Investigation Department
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00546] category=unspecified  accepted=NO
  user     : in the middle a mass how many base or named horseshoe bay
  response : There is no clear answer to this request as it seems to be mixing up different entities
             and concepts.
  constraint violations:
    - opener_at_most_five_words: observed 19 words: There is no clear answer to this request as it seems to b... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00554] category=unspecified  accepted=NO
  user     : or groups of or medians is there an ethnic distinction between
  response : ethnicity
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'y' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'y' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
