====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:50
Run label              : 11 qwen2.5:1.5b-q4_K_M t0
Transcripts            : ..\results\text-only\11-qwen2_5_1_5b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_140009\transcripts.yaml
Run directory          : ..\results\text-only\11-qwen2_5_1_5b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_140009
System prompt          : ..\results\text-only\11-qwen2_5_1_5b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_140009\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:1.5b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_140009.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
  user     : why did the bureau used to ensure the safe travels of aircraft
  response : Because it ensures air travel safety.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Because it ensures air travel safety. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00012] category=unspecified  accepted=NO
  user     : what did on to his mother own when beyond say was a child
  response : He bought candy from a convenience store.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: He bought candy from a convenience store. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00030] category=unspecified  accepted=NO
  user     : what was one subject that average china never developed
  response : industrialization
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 'n' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'n' | required terminators=.!?
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00032] category=unspecified  accepted=NO
  user     : in what years was the great famine
  response : The Great Famine occurred during the 19th century, specifically from 1845 to 1852.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: The Great Famine occurred during the 19th century, specif... | required first sentence <= 5 words
  factual commitments to verify -> years: 1845, 1852; name_spans: The Great Famine
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00035] category=unspecified  accepted=NO
  user     : a property does combining tamper with brass or bronze create
  response : A property that combines tampering with brass or bronze creates. .. an alloy!
  constraint violations:
    - opener_at_most_five_words: observed 10 words: A property that combines tampering with brass or bronze c... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00045] category=unspecified  accepted=NO
  user     : he different countries referred to plants by different names
  response : That's correct; plants were often called differently across various cultures.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: That's correct; plants were often called differently acro... | required first sentence <= 5 words
    - answers_in_english: observed english marker ratio 0.000 | required min_marker_ratio=0.08
  not accepted because: constraint violation: opener_at_most_five_words, answers_in_english
----------------------------------------------------------------------------------------------------
[00046] category=unspecified  accepted=NO
  user     : how many tornadoes does houston usually get per year
  response : Houston typically experiences around 10-20 tornadoes annually.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Houston typically experiences around 10-20 tornadoes annu... | required first sentence <= 5 words
    - answers_in_english: observed english marker ratio 0.000 | required min_marker_ratio=0.08
  factual commitments to verify -> quantities: 10, 20
  not accepted because: constraint violation: opener_at_most_five_words, answers_in_english
----------------------------------------------------------------------------------------------------
[00047] category=unspecified  accepted=NO
  user     : what does she saying aba two thousand and nine presidential inauguration
  response : It seems you're asking about the year 2009's presidential inauguration. The correct
             phrase is "two thousand and nine."
  constraint violations:
    - opener_at_most_five_words: observed 11 words: It seems you're asking about the year 2009's presidential... | required first sentence <= 5 words
  factual commitments to verify -> years: 2009
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00054] category=unspecified  accepted=NO
  user     : what concept took shape term while post tenure as prime minister
  response : Prime Minister's tenure concept
  constraint violations:
    - opener_ends_with_full_stop: observed ends with 't' | required first sentence ends with '.'
    - response_is_complete: observed ends with 't' | required terminators=.!?
  factual commitments to verify -> name_spans: Prime Minister
  not accepted because: constraint violation: opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00057] category=unspecified  accepted=NO
  user     : what body has stated that physicians can also dispense drugs under specific conditions
  response : the FDA (Food and Drug Administration) has stated that physicians can dispense drugs
             under specific conditions.
  constraint violations:
    - opener_at_most_five_words: observed 16 words: the FDA (Food and Drug Administration) has stated that ph... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Drug Administration
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00059] category=unspecified  accepted=NO
  user     : since when was the rhine part of the aerial of hall shot culture
  response : Since the 19th century, it has been part of the Rhineland region.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Since the 19th century, it has been part of the Rhineland... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00063] category=unspecified  accepted=NO
  user     : when was yale divinity school established
  response : Yale Divinity School was established in 1837.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Yale Divinity School was established in 1837. | required first sentence <= 5 words
  factual commitments to verify -> years: 1837; name_spans: Yale Divinity School
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00072] category=unspecified  accepted=NO
  user     : did the insurgency lead to any economic changes in burma
  response : Yes, the Burmese Civil War led to significant economic changes.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Yes, the Burmese Civil War led to significant economic ch... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Burmese Civil War
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00088] category=unspecified  accepted=NO
  user     : how many students doesn't the university of texas have
  response : University of Texas has over 50,000 students.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: University of Texas has over 50,000 students. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 50,000
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00089] category=unspecified  accepted=NO
  user     : what company stated that del was preventing itself from innovating
  response : IBM stated that delays were preventing Del from innovating.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: IBM stated that delays were preventing Del from innovating. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00093] category=unspecified  accepted=yes
  user     : white de quoi city with hit
  response : Sorry, I didn't understand that. Could you please rephrase your request?
    ~ advisory no_follow_up_question: 1 question marks
----------------------------------------------------------------------------------------------------
[00100] category=unspecified  accepted=NO
  user     : what was x box live free renamed does
  response : X-Box Live Free was renamed to Xbox Game Pass.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: X-Box Live Free was renamed to Xbox Game Pass. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Box Live Free, Xbox Game Pass
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00113] category=unspecified  accepted=NO
  user     : which king of prussia saw himself as a leader of the enlightenment
  response : Frederick II of Prussia, also known as Frederick the Great, was often referred to as a
             leader of Enlightenment thought.
  constraint violations:
    - opener_at_most_five_words: observed 20 words: Frederick II of Prussia, also known as Frederick the Grea... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00118] category=unspecified  accepted=NO
  user     : on what they did frederic chopin begin his journey into western europe
  response : Frederic Chopin began his journey into Western Europe on June 20, 1831.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: Frederic Chopin began his journey into Western Europe on ... | required first sentence <= 5 words
  factual commitments to verify -> years: 1831; quantities: 20; name_spans: Frederic Chopin, Western Europe
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00124] category=unspecified  accepted=NO
  user     : what percentage of offer is used in industrial machinery
  response : Industrial machinery uses about 10% of total energy consumption globally.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Industrial machinery uses about 10% of total energy consu... | required first sentence <= 5 words
  factual commitments to verify -> quantities: 10
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00130] category=unspecified  accepted=NO
  user     : it two thirds at the rhyme flows through the mass where does the other one third flow
             through
  response : It's likely you meant to say "two-thirds of the rhyme flows through the mass, and the
             other one-third flows elsewhere."
  constraint violations:
    - opener_at_most_five_words: observed 22 words: It's likely you meant to say "two-thirds of the rhyme flo... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00149] category=unspecified  accepted=NO
  user     : what's the name of the process been considered in arizona the allows copper to prove
             cupboard
  response : The process being discussed is called the Copper Cupboard Process.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: The process being discussed is called the Copper Cupboard... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Copper Cupboard Process
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00170] category=unspecified  accepted=NO
  user     : what does the health care advocates respect
  response : Healthcare advocates respect professionals who prioritize patient well-being and
             advocate for better healthcare policies.
  constraint violations:
    - opener_at_most_five_words: observed 15 words: Healthcare advocates respect professionals who prioritize... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00178] category=unspecified  accepted=NO
  user     : locks theory of natural rights influenced what french document
  response : The Declaration of the Rights of Man and of the Citizen
  constraint violations:
    - opener_at_most_five_words: observed 11 words: The Declaration of the Rights of Man and of the Citizen | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with 'n' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'n' | required terminators=.!?
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00181] category=unspecified  accepted=NO
  user     : what percentage of their gdp was public expenditure health after two thousand and four
  response : Public expenditure on healthcare made up 6% of GDP in 2004.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Public expenditure on healthcare made up 6% of GDP in 2004. | required first sentence <= 5 words
  factual commitments to verify -> years: 2004; quantities: 6
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00197] category=unspecified  accepted=NO
  user     : what lead scientist to believe that prince should be classified according to something
             other than just sexual system
  response : It's difficult to pinpoint exactly who first proposed classifying princes based on
             criteria other than their sexual systems, as this concept has been debated throughout
             history. The idea of categorizing royalty by more complex factors likely predates modern
             scientific classification methods but is not widely documented in historical records.
  constraint violations:
    - opener_at_most_five_words: observed 26 words: It's difficult to pinpoint exactly who first proposed cla... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00201] category=unspecified  accepted=NO
  user     : what makes how one can choose one oneself now and the teacher similar
  response : Education allows individuals to make choices independently, just like teachers guide
             their students.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Education allows individuals to make choices independentl... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00206] category=unspecified  accepted=NO
  user     : which son staffers were arrested
  response : The staff members involved in the incident were arrested.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: The staff members involved in the incident were arrested. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00208] category=unspecified  accepted=NO
  user     : and the bermuda landmass how many islands are named long island's
  response : There is one island named Long Island.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: There is one island named Long Island. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Long Island
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00211] category=unspecified  accepted=NO
  user     : fearing traffic problems how many people refused to leave the galveston before hurricane
             ike
  response : Many people refused to leave Galveston before Hurricane Ike.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Many people refused to leave Galveston before Hurricane Ike. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Hurricane Ike
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00233] category=unspecified  accepted=NO
  user     : what were their periods of during the triassic
  response : During the Triassic period, dinosaurs had long reproductive cycles.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: During the Triassic period, dinosaurs had long reproducti... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00236] category=unspecified  accepted=NO
  user     : what do the chinese say is a total number of shocked after the quake
  response : "Shocked" translates to "惊魂未定" (jīng hún wèilìng) in Chinese.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: "Shocked" translates to "惊魂未定" (jīng hún wèilìng) in Chin... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00244] category=unspecified  accepted=NO
  user     : when did madonna audition for a dance role in the show a chorus line
  response : Madonna auditioned for a dance role in the Broadway musical A Chorus Line on June 14,
             1985.
  constraint violations:
    - opener_at_most_five_words: observed 17 words: Madonna auditioned for a dance role in the Broadway music... | required first sentence <= 5 words
  factual commitments to verify -> years: 1985; quantities: 14; name_spans: Chorus Line
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00245] category=unspecified  accepted=NO
  user     : what's the size of the south the rebel school population
  response : The South has a small rebel school population.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: The South has a small rebel school population. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00259] category=unspecified  accepted=NO
  user     : what causes sharp shadows around buildings
  response : Sharp shadows around buildings often occur due to reflections off water surfaces or
             reflective materials like glass facades, creating an optical illusion of light being
             reflected into dark areas.
  constraint violations:
    - opener_at_most_five_words: observed 29 words: Sharp shadows around buildings often occur due to reflect... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00261] category=unspecified  accepted=NO
  user     : in what building the the supreme court of the united states first set
  response : In what building did the Supreme Court of the United States first establish?
  constraint violations:
    - opener_at_most_five_words: observed 13 words: In what building did the Supreme Court of the United Stat... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  factual commitments to verify -> name_spans: Supreme Court, United States
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00266] category=unspecified  accepted=NO
  user     : what percentage of it's workforce did doubt her money in from two thousand and seven to
             two thousand and nine
  response : It is likely you meant "two thousand and seven" instead of "two thousand". Could you
             please clarify?
  constraint violations:
    - opener_at_most_five_words: observed 13 words: It is likely you meant "two thousand and seven" instead o... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00267] category=unspecified  accepted=NO
  user     : when was as styles president of yale
  response : As Styles was not actually a person but a fictional character from the book "The Great
             Gatsby," there is no specific time when he served as President of Yale University. The
             question seems to be based on a misunderstanding or misinterpretation, so I'll clarify
             that Styles is not an actual historical figure associated with Yale's presidency.
  constraint violations:
    - opener_at_most_five_words: observed 30 words: As Styles was not actually a person but a fictional chara... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: The Great Gatsby, Yale University
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00271] category=unspecified  accepted=NO
  user     : who motivated be on say to explore other areas of music
  response : It seems there might have been a mishearing; could you please rephrase your question?
  constraint violations:
    - opener_at_most_five_words: observed 14 words: It seems there might have been a mishearing; could you pl... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with '?' | required first sentence ends with '.'
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop
----------------------------------------------------------------------------------------------------
[00290] category=unspecified  accepted=NO
  user     : how how's copper left in humans
  response : Copper is naturally present in human hair and nails.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Copper is naturally present in human hair and nails. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00298] category=unspecified  accepted=NO
  user     : why did monasteries have gardens
  response : Monasteries had gardens to cultivate herbs and medicinal plants.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Monasteries had gardens to cultivate herbs and medicinal ... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00305] category=unspecified  accepted=NO
  user     : who established the amount of prime numbers in existence
  response : Euclid established the count of prime numbers.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: Euclid established the count of prime numbers. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00311] category=unspecified  accepted=NO
  user     : what league greenwood song to be as a cover after some good lot and was killed
  response : Greenwood's song "After Some Good Lot" was covered by The Killers.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Greenwood's song "After Some Good Lot" was covered by The... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: After Some Good Lot
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00325] category=unspecified  accepted=NO
  user     : what was suspended for the duration of the morning period
  response : It's likely you meant to ask about what was suspended during the morning period. Could
             you please clarify if there were any specific items or activities that were suspended?
  constraint violations:
    - opener_at_most_five_words: observed 14 words: It's likely you meant to ask about what was suspended dur... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00326] category=unspecified  accepted=NO
  user     : how much they're beyond say raise for obama added forty forty club
  response : It's unclear what you mean by "beyond say raise for Obama added forty forty club." Could
             you please clarify?
  constraint violations:
    - opener_at_most_five_words: observed 15 words: It's unclear what you mean by "beyond say raise for Obama... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00327] category=unspecified  accepted=NO
  user     : who was born in the ninth century
  response : Alfred the Great was born in the ninth century.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Alfred the Great was born in the ninth century. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00335] category=unspecified  accepted=NO
  user     : what what makes the rankine cycles temperatures
  response : It's due to the high pressure and low volume changes.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: It's due to the high pressure and low volume changes. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00352] category=unspecified  accepted=NO
  user     : when did landau propose his for conjecture old problems
  response : landau proposed his conjectures on old problems in 1927.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: landau proposed his conjectures on old problems in 1927. | required first sentence <= 5 words
  factual commitments to verify -> years: 1927
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00357] category=unspecified  accepted=NO
  user     : why was a somerset county can now built
  response : Because it's an experimental building project.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Because it's an experimental building project. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00366] category=unspecified  accepted=NO
  user     : allow whether gil in a sense phase what is a other phase of the death penalty trial or
             no glad v georgia
  response : Allow Gil to be present in Georgia's death penalty phase.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Allow Gil to be present in Georgia's death penalty phase. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Allow Gil
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00369] category=unspecified  accepted=NO
  user     : what kind of laws are not given statute to a citation by the or far
  response : Laws that aren't codified into statutes and cited by courts are called common law.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Laws that aren't codified into statutes and cited by cour... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00382] category=unspecified  accepted=yes
  user     : what will have the characters pronunciation and ping mean
  response : Pinyin and pronunciation.
----------------------------------------------------------------------------------------------------
[00389] category=unspecified  accepted=NO
  user     : who's that the work agenda and our kids time in the chamber
  response : It seems you're asking about someone's work agenda and when their children are spending
             time at the chamber. Could you please clarify if this is referring to a specific person
             or event?
  constraint violations:
    - opener_at_most_five_words: observed 18 words: It seems you're asking about someone's work agenda and wh... | required first sentence <= 5 words
    ~ advisory no_follow_up_question: 1 question marks
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00394] category=unspecified  accepted=NO
  user     : columbia university of new york was founded in one ear
  response : Columbia University in New York City was founded in 1754.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Columbia University in New York City was founded in 1754. | required first sentence <= 5 words
  factual commitments to verify -> years: 1754; name_spans: Columbia University, New York City
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00406] category=unspecified  accepted=NO
  user     : what approach takes the sense of self and as a changing the
  response : Approaches to understanding the concept of self involve cognitive psychology,
             neuroscience, philosophy, and more.
  constraint violations:
    - opener_at_most_five_words: observed 14 words: Approaches to understanding the concept of self involve c... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00417] category=unspecified  accepted=NO
  user     : what did frederic chopin compose during the year of eighteen seventeen
  response : Frederic Chopin composed his famous nocturnes and waltzes in 1877.
  constraint violations:
    - opener_at_most_five_words: observed 10 words: Frederic Chopin composed his famous nocturnes and waltzes... | required first sentence <= 5 words
  factual commitments to verify -> years: 1877; name_spans: Frederic Chopin
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00422] category=unspecified  accepted=NO
  user     : the idea of what quality it was a social indicator that provided a new source of
             legitimacy for the dominant class
  response : It suggests the concept of how societal indicators helped legitimize the ruling class.
  constraint violations:
    - opener_at_most_five_words: observed 13 words: It suggests the concept of how societal indicators helped... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00425] category=unspecified  accepted=NO
  user     : how long did it take for these capabilities to be restored
  response : It took several weeks to restore those capabilities.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: It took several weeks to restore those capabilities. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00432] category=unspecified  accepted=NO
  user     : who is executed by firing squad on january seventeenth nineteen seventy seven
  response : Nelson Mandela was executed by firing squad on January 30, 1964.
  constraint violations:
    - opener_at_most_five_words: observed 11 words: Nelson Mandela was executed by firing squad on January 30... | required first sentence <= 5 words
  factual commitments to verify -> years: 1964; quantities: 30; name_spans: Nelson Mandela
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00433] category=unspecified  accepted=NO
  user     : what is a term for an indian private school
  response : A term for an Indian private school is "Hindi medium".
  constraint violations:
    - opener_at_most_five_words: observed 10 words: A term for an Indian private school is "Hindi medium". | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00441] category=unspecified  accepted=NO
  user     : the largest populations at the county
  response : The largest population counties are typically found in densely populated urban areas.
  constraint violations:
    - opener_at_most_five_words: observed 12 words: The largest population counties are typically found in de... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00443] category=unspecified  accepted=NO
  user     : what idea didn't know a porter straight down
  response : Porters were known to carry heavy loads directly.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Porters were known to carry heavy loads directly. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00444] category=unspecified  accepted=NO
  user     : what do many towns encourage
  response : Many towns encourage community involvement and local traditions.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Many towns encourage community involvement and local trad... | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00452] category=unspecified  accepted=NO
  user     : which two perspectives did rogers and night shabbat neck used to compare mozart's gear
             covered latte
  response : Rogers and Night compared Mozart's "Le Nozze di Figaro" using two perspectives: opera
             criticism and music theory.
  constraint violations:
    - opener_at_most_five_words: observed 17 words: Rogers and Night compared Mozart's "Le Nozze di Figaro" u... | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Le Nozze
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00455] category=unspecified  accepted=NO
  user     : why to architects and the u s slash canada earned nearly
  response : because they both earn salaries in US dollars
  constraint violations:
    - opener_at_most_five_words: observed 8 words: because they both earn salaries in US dollars | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with 's' | required first sentence ends with '.'
    - response_is_complete: observed ends with 's' | required terminators=.!?
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00457] category=unspecified  accepted=yes
  user     : what has become hob our schieffer
  response : Hobbs is a surname.
----------------------------------------------------------------------------------------------------
[00460] category=unspecified  accepted=NO
  user     : what can be explored and nine to twelve feet of water
  response : Exploring areas up to 9-12 feet of water.
  constraint violations:
    - opener_at_most_five_words: observed 9 words: Exploring areas up to 9-12 feet of water. | required first sentence <= 5 words
  factual commitments to verify -> quantities: 12, 9
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00474] category=unspecified  accepted=NO
  user     : what are beyond says backup singers cold
  response : backup singers are typically beyond what is heard on the radio
  constraint violations:
    - opener_at_most_five_words: observed 11 words: backup singers are typically beyond what is heard on the ... | required first sentence <= 5 words
    - opener_ends_with_full_stop: observed ends with 'o' | required first sentence ends with '.'
    - response_is_complete: observed ends with 'o' | required terminators=.!?
  not accepted because: constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, response_is_complete
----------------------------------------------------------------------------------------------------
[00475] category=unspecified  accepted=NO
  user     : what type treatments does or menninger clinic off her
  response : Menninger Clinic offers various types of treatment programs.
  constraint violations:
    - opener_at_most_five_words: observed 8 words: Menninger Clinic offers various types of treatment programs. | required first sentence <= 5 words
  factual commitments to verify -> name_spans: Menninger Clinic
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
[00476] category=unspecified  accepted=NO
  user     : what dinosaur spread to every continent
