baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
36 qwen2.5:32b-q4_K_M t0,31 qwen2.5:3b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,31 qwen2.5:3b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,31 qwen2.5:3b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,31 qwen2.5:3b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.7,0.0917,-0.6083,-0.6917,-0.5167,1,74,45,,n/a,9.27e-17,1.58e-15,True,,,"McNemar, chi-square with continuity correction",75,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.7,0.0917,-0.6083,-0.6917,-0.5167,1,74,45,,n/a,9.27e-17,1.58e-15,True,,,"McNemar, chi-square with continuity correction",75,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9681,0.8992,-0.0689,-0.0806,-0.0572,5,79,36,-0.6215,large,1.15e-15,1.61e-14,True,False,0.02,"Wilcoxon signed-rank, normal approximation",84,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9681,0.8992,-0.0689,-0.0806,-0.0572,5,79,36,-0.6215,large,1.15e-15,1.61e-14,True,False,0.02,"Wilcoxon signed-rank, normal approximation",84,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4608,0.558,0.0972,0.0312,0.1621,62,46,12,0.1902,small,0.00631,0.0568,False,False,0.02,"Wilcoxon signed-rank, normal approximation",108,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3976,0.4719,0.0743,0.0164,0.1337,52,38,30,0.1266,negligible,0.0149,0.104,False,False,0.02,"Wilcoxon signed-rank, normal approximation",90,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.254,0.4045,0.1505,0.1071,0.1942,29,86,5,0.3584,medium,7.06e-09,7.06e-08,True,False,0.02,"Wilcoxon signed-rank, normal approximation",115,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.1083,0.05,-0.0583,-0.1167,-0.0083,2,9,109,,n/a,0.0654,0.327,False,,,"McNemar, exact binomial",11,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0083,0.0083,0.0,-0.025,0.025,1,1,118,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",2,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0778,0.0749,-0.0028,-0.0278,0.025,24,31,65,-0.0513,negligible,0.552,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",55,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.2215,0.1585,-0.063,-0.1188,-0.0085,15,25,80,-0.0938,negligible,0.0364,0.219,False,False,0.02,"Wilcoxon signed-rank, normal approximation",40,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0823,0.0789,-0.0034,-0.0289,0.0253,25,30,65,-0.0528,negligible,0.466,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",55,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.5312,52.2034,-4.3278,-11.7687,3.4712,54,66,0,-0.0883,negligible,0.104,0.417,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4524,8.6932,1.2408,0.0332,2.3526,46,74,0,0.1783,small,0.01,0.08,False,False,0.5,"Wilcoxon signed-rank, normal approximation",120,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,word_count,words,response,descriptive,120,17.6667,11.3667,-6.3,-7.8333,-4.6998,0,0,120,-0.5596,large,4.85e-11,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.125,1.0333,-1.0917,-1.1917,-0.975,0,0,120,-0.8651,large,6.38e-21,,False,,,"Wilcoxon signed-rank, normal approximation",107,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.0083,10.9167,5.9083,4.9417,6.9002,0,0,120,0.7118,large,9.09e-18,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3639,10.9278,2.5639,1.5278,3.6389,0,0,120,0.3217,small,1.09e-05,,False,,,"Wilcoxon signed-rank, normal approximation",110,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.6167,15.2417,-8.375,-10.425,-6.2333,0,0,120,-0.5582,large,5.39e-11,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,7.0667,4.5467,-2.52,-3.1333,-1.8799,0,0,120,-0.5596,large,5.68e-11,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,104.5294,25.6555,-78.8739,-80.7313,-76.9912,119,0,0,-1.0,large,2.79e-21,2.51e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,785.8487,695.084,-90.7647,-101.5643,-79.9914,110,8,1,-0.8679,large,1.67e-19,6.7e-19,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1069.916,854.3025,-215.6134,-238.8004,-192.7332,116,2,1,-0.8983,large,6.66e-21,3.33e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,886.4286,182.5126,-703.916,-755.6542,-647.3464,119,0,0,-0.9874,large,2.92e-21,2.51e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.3277,213.2101,79.8824,67.1494,92.5905,21,97,1,0.6569,large,4.21e-17,1.26e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,3127.3782,2992.1681,-135.2101,-166.0008,-103.7059,94,24,1,-0.1223,negligible,3.87e-12,3.87e-12,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,364.8992,234.7311,-130.1681,-155.6687,-101.325,96,23,0,-0.6577,large,8.15e-13,1.63e-12,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,9576.6555,8825.3445,-751.3109,-811.6817,-686.3164,118,1,0,-0.2911,small,3.19e-21,2.51e-20,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.4605,90.6588,63.1983,61.2016,65.2418,119,0,0,1.0,large,2.92e-21,2.51e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7684.1176,7684.7731,0.6555,-4.2353,5.6559,0,0,119,0.0028,negligible,0.855,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,1919.3782,1919.9328,0.5546,-4.3613,5.5725,0,0,119,0.0002,negligible,0.875,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,284.0672,159.2185,-124.8487,-145.6893,-105.3941,0,0,119,-0.7139,large,3.79e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5126,326.5126,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.2857,16.8235,-7.4622,-9.2605,-5.5626,0,0,119,-0.5389,large,9.71e-11,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,6804.7899,4462.5378,-2342.2521,-2907.0246,-1750.2611,0,0,119,-0.5712,large,2.62e-10,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,86,0.9767,0.9884,0.0116,-0.0233,0.0581,2,1,83,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",3,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8917,0.9917,0.1,0.05,0.1583,12,0,108,,n/a,0.000488,0.00586,True,,,"McNemar, exact binomial",12,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.725,0.1417,-0.5833,-0.6667,-0.4917,1,71,48,,n/a,4.23e-16,6.35e-15,True,,,"McNemar, chi-square with continuity correction",72,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,1.0,0.9417,-0.0583,-0.1,-0.0167,0,7,113,,n/a,0.0156,0.172,False,,,"McNemar, exact binomial",7,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,0.9417,-0.0583,-0.1,-0.0167,0,7,113,,n/a,0.0156,0.172,False,,,"McNemar, exact binomial",7,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
