baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.1,-0.55,-0.65,-0.45,4,70,46,,n/a,4.15e-14,6.65e-13,True,,,"McNemar, chi-square with continuity correction",74,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.1,-0.55,-0.65,-0.45,4,70,46,,n/a,4.15e-14,6.65e-13,True,,,"McNemar, chi-square with continuity correction",74,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.9033,-0.0579,-0.0697,-0.0456,11,71,38,-0.5086,large,1.45e-12,2.03e-11,True,False,0.02,"Wilcoxon signed-rank, normal approximation",82,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.9033,-0.0579,-0.0697,-0.0456,11,71,38,-0.5086,large,1.45e-12,2.03e-11,True,False,0.02,"Wilcoxon signed-rank, normal approximation",82,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.502,0.0514,-0.0029,0.1115,67,46,7,0.1056,negligible,0.0791,0.474,False,False,0.02,"Wilcoxon signed-rank, normal approximation",113,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.3931,0.0266,-0.0195,0.0774,48,37,35,0.0558,negligible,0.266,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",85,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.2007,-0.0707,-0.1048,-0.0329,76,43,1,-0.2204,small,0.00029,0.00261,True,False,0.02,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,answer_presence,reference answer present,response,higher,120,0.0417,0.0583,0.0167,-0.025,0.0667,5,3,112,,n/a,0.727,1.0,False,,,"McNemar, exact binomial",8,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0263,-0.0164,-0.0276,-0.0058,15,32,73,-0.041,negligible,0.0139,0.111,False,False,0.02,"Wilcoxon signed-rank, normal approximation",47,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.1344,-0.0024,-0.05,0.0465,17,14,89,-0.0013,negligible,0.716,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",31,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0276,-0.0186,-0.0316,-0.0066,15,32,73,-0.0378,negligible,0.0149,0.111,False,False,0.02,"Wilcoxon signed-rank, normal approximation",47,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,53.8362,-2.9064,-7.1434,1.3741,58,62,0,-0.0903,negligible,0.137,0.683,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,9.475,2.0163,1.2854,2.7139,37,83,0,0.3116,small,9.52e-07,9.52e-06,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,word_count,words,response,descriptive,120,17.425,31.725,14.3,12.1331,16.4585,0,0,120,0.7342,large,3.92e-18,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,sentence_count,sentences,response,descriptive,120,2.075,2.1917,0.1167,-0.0167,0.2417,0,0,120,0.1082,negligible,0.0953,,False,,,"Wilcoxon signed-rank, normal approximation",64,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,opening_words,opening sentence length,response,descriptive,120,5.3667,13.9167,8.55,7.0333,10.1417,0,0,120,0.7623,large,1.61e-18,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,14.9931,6.4847,5.5485,7.4099,0,0,120,0.774,large,2.45e-19,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,42.2667,18.9083,16.025,21.7681,0,0,120,0.7306,large,4.13e-18,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,12.69,5.72,4.8533,6.5834,0,0,120,0.7342,large,3.87e-18,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,42.0168,-61.1849,-62.7319,-59.6378,119,0,0,-1.0,large,2.74e-21,2.47e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,874.0252,52.0336,41.7637,62.6817,25,94,0,0.6275,large,1.56e-13,7.82e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,1166.2269,64.0924,36.234,92.5334,42,77,0,0.2765,small,0.000107,0.000215,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,699.1261,-180.1429,-248.162,-111.8897,84,35,0,-0.3401,medium,4.11e-07,1.23e-06,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,238.395,104.4538,87.3853,121.6731,11,107,1,0.7741,large,2.36e-18,1.65e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1784.8739,168.4958,127.0557,211.7067,34,85,0,0.2746,small,2.96e-10,1.18e-09,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,541.1849,160.6134,107.1214,208.5805,22,97,0,0.5684,large,6.54e-14,3.93e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,8066.6891,-70.7395,-154.9437,9.1092,60,59,0,-0.0076,negligible,0.46,0.46,False,False,100.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,56.984,29.6613,29.3462,29.9613,119,0,0,1.0,large,2.91e-21,2.47e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7473.4538,1.4706,-0.7313,3.6895,0,0,119,0.0016,negligible,0.121,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.7899,-0.2437,-0.8824,0.3529,0,0,119,0.0006,negligible,0.977,,False,,,"Wilcoxon signed-rank, normal approximation",89,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,292.2017,12.0588,-14.7565,39.5536,0,0,119,-0.013,negligible,0.693,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,307.5042,-19.0,-19.0,-19.0,0,0,119,-0.9998,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,39.9832,15.9916,13.3613,18.7651,0,0,119,0.7118,large,1.04e-16,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,11353.9412,4308.7731,3076.4945,5418.0729,0,0,119,0.6287,large,8.58e-16,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::answers_in_english,check: answers_in_english,adherence,higher,114,0.9474,1.0,0.0526,0.0175,0.0965,6,0,108,,n/a,0.0312,0.375,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.7417,0.0083,-0.075,0.1,16,15,89,,n/a,1.0,1.0,False,,,"McNemar, chi-square with continuity correction",31,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.1,-0.6,-0.7,-0.5,3,75,42,,n/a,9.05e-16,1.54e-14,True,,,"McNemar, chi-square with continuity correction",78,degraded
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9333,-0.0417,-0.0917,0.0,2,7,111,,n/a,0.18,1.0,False,,,"McNemar, exact binomial",9,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,07 llama3.1:8b-q8_0 t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.1667,-0.4833,-0.5833,-0.375,5,63,52,,n/a,4.77e-12,7.63e-11,True,,,"McNemar, chi-square with continuity correction",68,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.1667,-0.4833,-0.5833,-0.375,5,63,52,,n/a,4.77e-12,7.63e-11,True,,,"McNemar, chi-square with continuity correction",68,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.9133,-0.0479,-0.0598,-0.0355,13,64,43,-0.4276,medium,2.53e-10,3.54e-09,True,False,0.02,"Wilcoxon signed-rank, normal approximation",77,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.9133,-0.0479,-0.0598,-0.0355,13,64,43,-0.4276,medium,2.53e-10,3.54e-09,True,False,0.02,"Wilcoxon signed-rank, normal approximation",77,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.479,0.0285,-0.0278,0.0865,62,51,7,0.0583,negligible,0.443,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",113,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.3895,0.023,-0.0257,0.0699,48,39,33,0.0457,negligible,0.458,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",87,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.1858,-0.0856,-0.1196,-0.0512,81,32,7,-0.2826,small,7.29e-06,6.56e-05,True,False,0.02,"Wilcoxon signed-rank, normal approximation",113,improved
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.0417,0.0583,0.0167,-0.025,0.0583,4,2,114,,n/a,0.688,1.0,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0317,-0.0109,-0.0226,0.0006,19,28,73,-0.0129,negligible,0.117,0.853,False,False,0.02,"Wilcoxon signed-rank, normal approximation",47,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.1492,0.0124,-0.0299,0.0553,18,12,90,0.0143,negligible,0.672,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",30,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0331,-0.0131,-0.0269,-0.0006,19,28,73,-0.0155,negligible,0.107,0.853,False,False,0.02,"Wilcoxon signed-rank, normal approximation",47,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,53.6103,-3.1322,-7.6723,1.5846,51,68,1,-0.0817,negligible,0.163,0.981,False,False,2.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,9.5123,2.0537,1.3075,2.8019,45,74,1,0.289,small,2.12e-06,2.12e-05,True,False,0.5,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,word_count,words,response,descriptive,120,17.425,30.3833,12.9583,11.1498,14.7917,0,0,120,0.784,large,1.73e-18,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.075,2.1583,0.0833,-0.0417,0.2083,0,0,120,0.0726,negligible,0.216,,False,,,"Wilcoxon signed-rank, normal approximation",55,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.3667,11.8917,6.525,5.0581,8.0502,0,0,120,0.6708,large,1.51e-14,,False,,,"Wilcoxon signed-rank, normal approximation",109,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,15.0174,6.509,5.4465,7.5725,0,0,120,0.7836,large,7.61e-18,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,40.525,17.1667,14.7831,19.5919,0,0,120,0.7807,large,1.91e-18,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,12.1533,5.1833,4.4599,5.9167,0,0,120,0.784,large,1.69e-18,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,37.958,-65.2437,-66.7983,-63.6639,119,0,0,-1.0,large,2.76e-21,2.49e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,866.7311,44.7395,33.4697,55.5645,27,92,0,0.5119,large,1.08e-10,4.34e-10,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,1086.5462,-15.5882,-41.7076,9.4391,64,55,0,-0.0897,negligible,0.315,0.315,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,551.8067,-327.4622,-388.2592,-267.9235,101,18,0,-0.7042,large,1.27e-16,8.89e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,218.3277,84.3866,67.941,101.5128,18,101,0,0.6723,large,1.04e-15,6.25e-15,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1684.9328,68.5546,30.6181,107.9559,49,68,2,0.1087,negligible,0.00502,0.01,True,False,100.0,"Wilcoxon signed-rank, normal approximation",117,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,524.437,143.8655,97.3464,183.1443,13,106,0,0.6036,large,5.38e-15,2.69e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,7962.5378,-174.8908,-254.0498,-102.1884,82,37,0,-0.0631,negligible,2.08e-05,6.24e-05,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,70.0714,42.7487,42.2168,43.2815,119,0,0,1.0,large,2.91e-21,2.49e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7470.9916,-0.9916,-2.8912,0.8403,0,0,119,-0.0002,negligible,0.75,,False,,,"Wilcoxon signed-rank, normal approximation",108,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.6975,-0.3361,-1.0084,0.3361,0,0,119,-0.0013,negligible,0.495,,False,,,"Wilcoxon signed-rank, normal approximation",83,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,219.8151,-60.3277,-84.7414,-34.9727,0,0,119,-0.3993,medium,2.87e-05,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,307.5042,-19.0,-19.0,-19.0,0,0,119,-0.9998,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,38.7395,14.7479,12.4788,16.9748,0,0,119,0.7648,large,1.79e-17,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,11150.4454,4105.2773,2983.5431,5019.9538,0,0,119,0.6901,large,4.14e-17,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,114,0.9474,1.0,0.0526,0.0175,0.0965,6,0,108,,n/a,0.0312,0.344,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,0.9917,-0.0083,-0.025,0.0,0,1,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.8417,0.1083,0.0333,0.1833,19,6,95,,n/a,0.0164,0.197,False,,,"McNemar, chi-square with continuity correction",25,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.1667,-0.5333,-0.6333,-0.4333,4,68,48,,n/a,1.13e-13,1.92e-12,True,,,"McNemar, chi-square with continuity correction",72,degraded
