recognizer,item_id,filename,ori_text,stt_text,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum
whisper-small-cuda-int8,00089,00089.wav,What company stated that Dell was preventing itself from innovating?,What company stated that Dell was preventing itself from innovating?,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00093,00093.wav,What decoy city was hit ,What decoy city was hit?,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00100,00100.wav,What was Xbox Live Free renamed as?,What was Xbox Live Free renamed as?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00113,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,Which king of pressure saw himself as a leader of the Enlightenment?,0.1667,0.1029,12.0,2.0,2.0,0.0,0.0,False,0.8333,mild
whisper-small-cuda-int8,00118,00118.wav,On what date did Frédéric begin his journey into Western Europe?,On what date did Frederick Chopin begin his journey into Western Europe?,0.1818,0.1587,11.0,2.0,1.0,0.0,1.0,False,0.8571,mild
whisper-small-cuda-int8,00124,00124.wav,What percentage of copper is used in industrial machinery?,A percentage of copper is used in industrial machinery.,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,1.0,mild
whisper-small-cuda-int8,00130,00130.wav,When was Renaissance Humanism developed?,"If two-thirds of the rhyme flows through the moss, where does the other one-third flow through?",3.6,1.9487,5.0,18.0,5.0,0.0,13.0,False,0.0,severe
whisper-small-cuda-int8,00149,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,What is the name of the process being considered in Arizona that allows copper to be recovered?,0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00170,00170.wav,What does the Healthcare Advocates respect?,What does the health care advocates respect?,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild
whisper-small-cuda-int8,00178,00178.wav,Locke's theory of natural rights influenced what French document?,Locke's theory of natural rights influenced what French document?,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00181,00181.wav,What percentage of the GDP was public expenditure health after 2004?,What percentage of the GDP was public expenditure health after 2004?,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00197,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,What led scientists to believe that plants should be classified according to something other than just sexual system?,0.0,0.0,18.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00201,00201.wav,What makes how one construes oneself now and in the future similar?,What makes how one can choose oneself now and in the future similar?,0.1667,0.1061,12.0,2.0,1.0,0.0,1.0,False,0.8571,mild
whisper-small-cuda-int8,00206,00206.wav,Which Sun staffers were arrested?,Which sun-stackers were arrested?,0.2,0.0625,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild
whisper-small-cuda-int8,00208,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?","In the Bermuda landmass, how many islands are named long islands?",0.25,0.0317,12.0,3.0,2.0,1.0,0.0,False,0.6667,mild
whisper-small-cuda-int8,00211,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?","Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00233,00233.wav,What were there periods of during the Triassic?,What were their periods of during the Triassic?,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild
whisper-small-cuda-int8,00236,00236.wav,What do the Chinese say is the total number of shocks after the quake?,What do the Chinese say is the total number of shocks after the quake?,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00244,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",When did Madonna audition for a dance role in the show A Chorus Line?,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00245,00245.wav,What's the size of the South Ribble school population?,What's the size of the South Ribble School population?,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00259,00259.wav,What causes sharp shadows around buildings? ,What causes sharp shadows around buildings?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00261,00261.wav,In what building did the Supreme Court of the United States first sit?,In what building did the Supreme Court of the United States first sit?,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00266,00266.wav,What percentage of its workforce did Dell terminate in from 2007 to 2009?,What percentage of its workforce did Dell terminate in from 2007 to 2009?,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00267,00267.wav,When was Ezra Stiles president of Yale?,When was Ezra Stiles president of Yale?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00271,00271.wav,Who motivated Beyonce to explore other areas of music?,Who motivated Beyonce to explore other areas of music?,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00290,00290.wav,How is copper reflected in humans?,How is copper reflected in humans?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00298,00298.wav,Why did monasteries have gardens?,Why did monasteries have gardens?,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00305,00305.wav,What were the two main principles informing the government of the UK?,Who established the amount of prime numbers in existence?,0.9167,0.7647,12.0,11.0,8.0,3.0,0.0,False,0.0,severe
whisper-small-cuda-int8,00311,00311.wav,What Lee Greenwood song did Beyoncé cover after Osama bin Laden was killed?,What Lee Greenwood song did Beyonce cover after Osama Bin Laden was killed?,0.0769,0.0135,13.0,1.0,1.0,0.0,0.0,False,0.9,mild
whisper-small-cuda-int8,00325,00325.wav,What was suspended for the duration of the mourning period?,What was suspended for the duration of the morning period?,0.1,0.0172,10.0,1.0,1.0,0.0,0.0,False,0.75,mild
whisper-small-cuda-int8,00326,00326.wav,How much did Beyonce raise for Obama at the 40/40 Club?,How much did Beyonce raise for Obama at a 40-40 club?,0.0833,0.0556,12.0,1.0,1.0,0.0,0.0,False,1.0,mild
whisper-small-cuda-int8,00327,00327.wav,Who was born in the 9th century?,Who was born in the 9th century?,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00335,00335.wav,How many pandas escaped the reserve?,What limits the Rankine cycle's temperatures?,1.0,0.8857,6.0,6.0,6.0,0.0,0.0,False,0.0,severe
whisper-small-cuda-int8,00352,00352.wav,Immediately following the civil war which branch of government was seen to have the greater amount of power?,When did Landau propose his four conjectural problems?,1.0,0.7944,18.0,18.0,8.0,10.0,0.0,False,0.0,severe
whisper-small-cuda-int8,00357,00357.wav,Why was the Somerset county Canal built ,Why was the Somerset County Canal built?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00366,00366.wav,"Along with the guilt-innocence phase, what is the other phase of a death penalty trial under Gregg v. Georgia?","Along with the guilt-innocence phase, what is the other phase of a death penalty trial under Greg V. Georgia?",0.05,0.0093,20.0,1.0,1.0,0.0,0.0,False,0.9091,mild
whisper-small-cuda-int8,00369,00369.wav,What kind of laws are not given statutory citation by the OFR?,What kind of laws are not given statutory citation by the OFR?,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00382,00382.wav,What will have the character's pronunciation in pinyin?,What will have the characters' pronunciation in pinging?,0.125,0.0377,8.0,1.0,1.0,0.0,0.0,False,0.6667,mild
whisper-small-cuda-int8,00389,00389.wav,Which East Asian dictatorship was excluded from the 2014 report?,Who sets the work agenda and allocates time in the chamber?,1.1,0.7778,10.0,11.0,10.0,0.0,1.0,False,0.0,severe
whisper-small-cuda-int8,00394,00394.wav,Columbia University of New York was founded in what year?,Columbia University of New York was founded in what year?,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00406,00406.wav,What approach takes the sense of self and as a changing thing?,What approach takes the sense of self and as a changing then?,0.0833,0.0328,12.0,1.0,1.0,0.0,0.0,False,0.8333,mild
whisper-small-cuda-int8,00417,00417.wav,What did Frédéric compose during the year of 1817?,What did Frederick Chopin compose during the year of 1817?,0.2222,0.2041,9.0,2.0,1.0,0.0,1.0,False,0.8,mild
whisper-small-cuda-int8,00422,00422.wav,The idea of what quality was a social indicator that provided a new source of legitimacy for the dominant class?,The idea of what quality was a social indicator that provided a new source of legitimacy for the dominant class.,0.0,0.0,20.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00425,00425.wav,How long did it take for these capabilities to be restored?,How long did it take for these capabilities to be restored?,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00432,00432.wav,"Who was executed by firing squad on January 17, 1977?","who was executed by firing squad on January 17, 1977.",0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00433,00433.wav,TAFE Tasmania started a three-year restructuring in what year?,What is the term for an Indian private school?,1.0,0.7869,10.0,10.0,9.0,1.0,0.0,False,0.0,severe
whisper-small-cuda-int8,00441,00441.wav,The largest populations of the county ,the largest populations of the county.,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00443,00443.wav,What idea did Noah Porter strike down?,What idea did Noah Porter strike down?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00444,00444.wav,What do many towns encourage ,What do many towns encourage?,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00452,00452.wav,Which two perspectives did Rose Rosengard Subotnik use to compare Mozart's Die Cauberflote?,Which two perspectives did Rose Rosengaard-Sabotnik use to compare Mozart's Dia Cabraflote?,0.3077,0.0674,13.0,4.0,4.0,0.0,0.0,False,0.6,mild
whisper-small-cuda-int8,00455,00455.wav,What act was passed in the 18th century?,What two architects in the US slash Canada earn yearly?,0.8889,0.8,9.0,8.0,5.0,1.0,2.0,False,0.0,severe
whisper-small-cuda-int8,00457,00457.wav,What is the kitab al-Shifa?,What is the Kitab al-Shifa?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00460,00460.wav,What can be explored in 9-12 ft of water?,What can be explored in 9 to 12 feet of water?,0.2,0.125,10.0,2.0,1.0,0.0,1.0,False,0.75,mild
whisper-small-cuda-int8,00474,00474.wav,What are Beyoncé's backup singers called?,What are Beyoncé's backup singers called?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00475,00475.wav,What type of treatments does the Menninger Clinic offer?,What type of treatments does a meninger clinic offer?,0.2222,0.0727,9.0,2.0,2.0,0.0,0.0,False,0.8,mild
whisper-small-cuda-int8,00476,00476.wav,What dinosaur spread to every continent?,What dinosaurs spread to every continent?,0.1667,0.0256,6.0,1.0,1.0,0.0,0.0,False,1.0,mild
whisper-small-cuda-int8,00481,00481.wav,How many board members doesn't Dell have?,How many board members doesn't Dell have?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00484,00484.wav,What degree was Edmund Fanning stripped of for his services?,What degree was Edmund Fanning stripped of for his services?,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00496,00496.wav,What party does not back Sassou?,What party does not back at Sasso?,0.3333,0.129,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild
whisper-small-cuda-int8,00497,00497.wav,What does Houston's mayor also serve as?,What does Houston's mayor also serve as?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00498,00498.wav,What era was Chopin active during?,What era was Chopin active during?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00500,00500.wav,What did Madonna give to Letterman to smell in his late night show that created an uproar?,What did Madonna give to Letterman to smell in his late night show that created an uproar?,0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00501,00501.wav,To whom did Frédéric write letters to during his stay in Szafarnia?,To whom did Frederick Chopin write letters to during his stay in Zafarnia?,0.25,0.1667,12.0,3.0,2.0,0.0,1.0,False,0.7143,mild
whisper-small-cuda-int8,00503,00503.wav,When ingested in small amounts what does copper salts produce in humans?,"When ingested in small amounts, what does copper sauce produce in humans?",0.0833,0.0423,12.0,1.0,1.0,0.0,0.0,False,0.8571,mild
whisper-small-cuda-int8,00507,00507.wav, Who was the first person hanged in chains in the Untied States?,Who is the first person hanged in chains in the United States?,0.1667,0.0645,12.0,2.0,2.0,0.0,0.0,False,0.8333,mild
whisper-small-cuda-int8,00521,00521.wav,How much more that the buget did the film gross?,How much more that the budget did the film grows?,0.2,0.0426,10.0,2.0,2.0,0.0,0.0,False,0.3333,mild
whisper-small-cuda-int8,00524,00524.wav,"After securing the role of Evita, what kind of training did Madonna have?","After securing the role of Evita, what kind of training did Madonna have?",0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00531,00531.wav,"What governs things such as military, money, foreign relations, etc.?","What governs things such as military, money, foreign relations, etc.",0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00532,00532.wav,Were the Masons political or non-political in the American Revolution?,Were the masons political or non-political in the American Revolution?,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00533,00533.wav,What department did Dell launch an external investigation on?,What department did Dell launch an external investigation on?,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00546,00546.wav,"In the Bermuda land mass, how many bays are named ""Horseshoe Bay""?","In the Bermuda landmass, how many bays are named Horseshoe Bay?",0.1667,0.0161,12.0,2.0,1.0,1.0,0.0,False,0.7143,mild
whisper-small-cuda-int8,00554,00554.wav,What groups of Bermudians is there an ethnic distinction between?,What groups of remedians is there an ethnic distinction between?,0.1,0.0469,10.0,1.0,1.0,0.0,0.0,False,0.8,mild
whisper-small-cuda-int8,00571,00571.wav,"In the United States, how many important steps are usually present in the administration of capital punishment?","In the United States, how many important steps are usually present in the administration of capital punishment?",0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00573,00573.wav,"In what year did people stop using the term ""Sumursaetum"" for this county?",And what year did people stop using the term summer seat time for this county?,0.3077,0.1408,13.0,4.0,2.0,0.0,2.0,False,0.8571,mild
whisper-small-cuda-int8,00582,00582.wav,"How was Charles Brooks, Jr. executed?",How was Charles Brooks Jr. executed?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00594,00594.wav,Who suggested the hiatus for Beyoncé?,Who suggested the hiatus for Beyonce?,0.1667,0.0278,6.0,1.0,1.0,0.0,0.0,False,0.6667,mild
whisper-small-cuda-int8,00612,00612.wav,What type of school has surpassed comprehensive schools in Ireland?,What is the main reason consulting pharmacists are increasingly working directly with patients?,1.2,1.0152,10.0,12.0,9.0,0.0,3.0,False,0.0,severe
whisper-small-cuda-int8,00616,00616.wav,What does not imply a religious affiliation?,What does not imply a religious affiliation?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00626,00626.wav,What kinds of telecommunications were cut?,What kinds of telecommunications were cut?,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00628,00628.wav,How many years was Ye Zhiping involved in the school overhaul?,How many years was Yi Zhiping involved in the school overhaul?,0.0909,0.0164,11.0,1.0,1.0,0.0,0.0,False,0.8333,mild
whisper-small-cuda-int8,00639,00639.wav,How many octaves does Beyoncé's voice span?,How many octaves does Beyonce's voice span?,0.1429,0.0244,7.0,1.0,1.0,0.0,0.0,False,0.75,mild
whisper-small-cuda-int8,00640,00640.wav,How much did Dell spend to construct a new plant in India?,How much did Dell spend to construct a new plant in India?,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00643,00643.wav,Who wrote Seven Lamps of Architecture?,The Rhine forms an inland delta into which lake?,1.5,0.9459,6.0,9.0,6.0,0.0,3.0,False,0.0,severe
whisper-small-cuda-int8,00653,00653.wav,Why did this author embrace young adult literature as a grownup?,Why did this author embrace young adult literature as a grown-up?,0.1818,0.0159,11.0,2.0,1.0,0.0,1.0,False,0.8333,mild
whisper-small-cuda-int8,00656,00656.wav,Who asked her to change her mind about the soft drink deal due to the nature of the product?,Who asked her to change her mind about the soft drink deal due to the nature of the product?,0.0,0.0,19.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00657,00657.wav,Who rents the land on which Irish comprehensive schools are found?,What is the main difference between online pharmacies and community pharmacies?,0.9091,0.9077,11.0,10.0,10.0,0.0,0.0,False,0.0,severe
whisper-small-cuda-int8,00669,00669.wav,In what year did Vasco da Gama sail around India and Africa?,In what year did Vasco D'Agama sail around India and Africa?,0.1667,0.0169,12.0,2.0,1.0,1.0,0.0,False,0.75,mild
whisper-small-cuda-int8,00670,00670.wav,What school did Dell go to and later drop out of while he ran his business?,What school did Dell go to and later drop out of while he ran his business?,0.0,0.0,16.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00673,00673.wav,What PS3 exclusives launched in 2006 that the the Xbox 360 did not have access to?,What PS3 exclusives launched in 2006 that the Xbox 360 did not have access to?,0.0588,0.0488,17.0,1.0,0.0,1.0,0.0,False,1.0,mild
whisper-small-cuda-int8,00686,00686.wav,What did the American studies program hope to instruct?,What did the American Studies program hope to instruct?,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00692,00692.wav,When did Hurricane Sandy strike New York?,When did Hurricane Sandy strike New York?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00714,00714.wav,What weather factor provides little in heat relief in Houston?,What weather factor provides little in heat relief in Houston?,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00737,00737.wav,How many firefighters died in the World Trade Center attack?,What type of electric current is needed for electrolysis?,1.0,0.7797,10.0,10.0,9.0,1.0,0.0,False,0.0,severe
whisper-small-cuda-int8,00739,00739.wav,Where did researchers study chimps in heavily forested regions?,What is the major reason judges use morality against crime?,1.1111,0.7258,9.0,10.0,9.0,0.0,1.0,False,0.0,severe
whisper-small-cuda-int8,00744,00744.wav, In what environment were many of the latest human settlements?,What is the average discharge of the micelle to the necker?,0.9,0.7377,10.0,9.0,8.0,0.0,1.0,False,0.0,severe
whisper-small-cuda-int8,00758,00758.wav,What was the most rare life on earth?,What was the most rare life on Earth?,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00778,00778.wav,"What word does ""Bey Hive"" derive from?",What word does Bayhive derive from?,0.2857,0.0571,7.0,2.0,1.0,1.0,0.0,False,0.5,mild
whisper-small-cuda-int8,00785,00785.wav,How many committees are appointed by the board of directors at Dell?,How many committees are appointed by the Board of Directors at Dell?,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00794,00794.wav,What did modernizing the government structures do to the Low Countries status?,What did modernizing the government structures do to the low country's status?,0.0833,0.026,12.0,1.0,1.0,0.0,0.0,False,0.8333,mild
whisper-small-cuda-int8,00801,00801.wav,"In France, what were the central doctrines of the Lumieres?","In France, what were the central doctrines of the Lumiere's?",0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,0.75,clean
whisper-small-cuda-int8,00819,00819.wav,In what decade was Mendip Rail built?,And what decade was Mendip rail built?,0.1429,0.0556,7.0,1.0,1.0,0.0,0.0,False,1.0,mild
whisper-small-cuda-int8,00822,00822.wav,On what film was videoconferencing widely used?,On what film was video conferencing widely used?,0.2857,0.0217,7.0,2.0,1.0,0.0,1.0,False,0.75,mild
whisper-small-cuda-int8,00827,00827.wav,Why is calculating the days of the Gregorian calendar not simple?,Why is calculating the days of the Gregorian calendar not simple?,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean
whisper-small-cuda-int8,00828,00828.wav,On what date was the 2010 Human Development Report released?,What day of the week does a time for reflection take place?,1.1,0.6949,10.0,11.0,7.0,1.0,3.0,False,0.0,severe
whisper-small-cuda-int8,00830,00830.wav,The Broadway Musical began in what decade?,The Broadway musical began in what decade?,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean
