baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.775,0.0333,-0.05,0.1167,16,12,92,,n/a,0.571,1.0,False,,,"McNemar, chi-square with continuity correction",28,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.0167,-0.6583,-0.7417,-0.575,0,79,41,,n/a,1.7e-18,2.89e-17,True,,,"McNemar, chi-square with continuity correction",79,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9917,0.0167,-0.0167,0.05,3,1,116,,n/a,0.625,1.0,False,,,"McNemar, exact binomial",4,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,1.0,0.0167,0.0,0.0417,2,0,118,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,0.9917,0.0167,-0.0167,0.05,3,1,116,,n/a,0.625,1.0,False,,,"McNemar, exact binomial",4,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.0833,-0.5333,-0.6167,-0.4417,0,64,56,,n/a,3.41e-15,5.79e-14,True,,,"McNemar, chi-square with continuity correction",64,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.0833,-0.5333,-0.6167,-0.4417,0,64,56,,n/a,3.41e-15,5.79e-14,True,,,"McNemar, chi-square with continuity correction",64,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.8924,-0.0629,-0.0771,-0.0484,7,69,44,-0.5331,large,9.23e-12,1.29e-10,True,False,0.02,"Wilcoxon signed-rank, normal approximation",76,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.8924,-0.0629,-0.0771,-0.0484,7,69,44,-0.5331,large,9.23e-12,1.29e-10,True,False,0.02,"Wilcoxon signed-rank, normal approximation",76,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.509,0.0641,-0.0011,0.1322,60,51,9,0.1344,negligible,0.0746,0.522,False,False,0.02,"Wilcoxon signed-rank, normal approximation",111,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.4225,0.0603,0.0054,0.1187,52,40,28,0.097,negligible,0.0547,0.437,False,False,0.02,"Wilcoxon signed-rank, normal approximation",92,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,echo_ratio,echo of the question,response,lower,120,0.2613,0.3731,0.1118,0.0625,0.1607,39,75,6,0.2725,small,1.83e-05,0.000183,True,False,0.02,"Wilcoxon signed-rank, normal approximation",114,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,answer_presence,reference answer present,response,higher,120,0.05,0.0333,-0.0167,-0.0583,0.025,2,4,114,,n/a,0.688,1.0,False,,,"McNemar, exact binomial",6,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0083,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.0576,0.0178,0.0003,0.0391,26,19,75,0.0195,negligible,0.097,0.582,False,False,0.02,"Wilcoxon signed-rank, normal approximation",45,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.1158,-0.0127,-0.0584,0.0318,16,14,90,-0.0053,negligible,0.959,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",30,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.0586,0.0155,-0.0036,0.0381,27,19,74,0.0129,negligible,0.245,0.978,False,False,0.02,"Wilcoxon signed-rank, normal approximation",46,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,flesch_reading_ease,reading ease,response,higher,120,56.3529,53.0986,-3.2543,-10.3926,3.6937,50,68,2,-0.024,negligible,0.166,0.829,False,False,2.0,"Wilcoxon signed-rank, normal approximation",118,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,flesch_kincaid_grade,grade level,response,lower,120,7.4777,8.8061,1.3284,0.2536,2.4355,40,78,2,0.1768,small,0.00387,0.0349,True,False,0.5,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,word_count,words,response,descriptive,120,17.3833,13.3583,-4.025,-5.9085,-2.1248,0,0,120,-0.3833,medium,1.44e-05,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,1.1417,-0.9667,-1.0917,-0.8167,0,0,120,-0.7819,large,8.23e-18,,False,,,"Wilcoxon signed-rank, normal approximation",104,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,11.9917,6.6167,5.325,7.8,0,0,120,0.6848,large,1.95e-15,,False,,,"Wilcoxon signed-rank, normal approximation",109,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,11.8861,3.5208,2.3442,4.657,0,0,120,0.3695,medium,2.18e-07,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,17.8417,-5.425,-7.8835,-2.9665,0,0,120,-0.391,medium,9.06e-06,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,5.3433,-1.61,-2.3634,-0.8499,0,0,120,-0.3833,medium,1.73e-05,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,26.395,-76.6975,-78.6053,-74.7983,119,0,0,-1.0,large,2.8e-21,2.52e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,763.6723,-60.2773,-69.3618,-51.5206,103,16,0,-0.7725,large,8.06e-18,3.22e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,933.9664,-191.9328,-227.5887,-158.3689,107,12,0,-0.7824,large,9.98e-20,5.99e-19,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,205.1933,-697.6975,-765.2324,-636.2569,118,1,0,-0.9847,large,2.99e-21,2.52e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,223.8992,73.6218,42.3506,97.5548,20,98,1,0.6025,large,1.6e-13,4.81e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1538.7815,-117.5294,-179.1044,-64.0634,75,43,1,-0.158,small,2.19e-05,2.19e-05,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,261.2605,-135.9076,-180.6399,-94.0882,91,28,0,-0.5462,large,2.1e-10,4.2e-10,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7636.2101,-512.4958,-597.4971,-430.5437,107,12,0,-0.227,small,1.16e-19,5.99e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,89.0202,61.6773,59.9252,63.6042,119,0,0,1.0,large,2.92e-21,2.52e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7473.5294,1.8655,-0.2439,4.0338,0,0,119,0.0008,negligible,0.0918,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,376.563,0.7479,0.1092,1.4456,0,0,119,0.0033,negligible,0.0372,,False,,,"Wilcoxon signed-rank, normal approximation",83,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,170.2941,-131.6555,-165.9668,-101.016,0,0,119,-0.6021,large,5.55e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,326.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,18.7227,-5.8908,-8.2275,-3.6134,0,0,119,-0.3908,medium,1.87e-06,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,5005.042,-2410.9076,-3451.9351,-1445.6674,0,0,119,-0.426,medium,1.79e-07,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::answers_in_english,check: answers_in_english,adherence,higher,91,0.967,1.0,0.033,0.0,0.0769,3,0,88,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.9167,0.175,0.0833,0.2667,27,6,87,,n/a,0.000499,0.00598,True,,,"McNemar, chi-square with continuity correction",33,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.175,-0.5,-0.5917,-0.4083,2,62,56,,n/a,1.64e-13,2.47e-12,True,,,"McNemar, chi-square with continuity correction",64,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.8667,-0.1083,-0.175,-0.05,2,15,103,,n/a,0.00235,0.0258,True,,,"McNemar, exact binomial",17,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,0.9083,-0.075,-0.1333,-0.0248,2,11,107,,n/a,0.0225,0.225,False,,,"McNemar, exact binomial",13,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
